Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-06-03 19:31:21

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,100 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,
Pos,286.5 mV,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,
Probe,10 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,886.5 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.173937181010842,,
2,-4.99453125,0.173937181010842,,
3,-4.9890625,0.169917080085725,,
4,-4.98359375,0.161876878235489,,
5,-4.978125,0.157856777310371,,
6,-4.97265625,0.157856777310371,,
7,-4.9671875,0.161876878235489,,
8,-4.96171875,0.173937181010842,,
9,-4.95625,0.169917080085725,,
10,-4.95078125,0.194037685636431,,
11,-4.9453125,0.165896979160607,,
12,-4.93984375,0.173937181010842,,
13,-4.934375,0.169917080085725,,
14,-4.92890625,0.169917080085725,,
15,-4.9234375,0.169917080085725,,
16,-4.91796875,0.190017584711313,,
17,-4.9125,0.169917080085725,,
18,-4.90703125,0.165896979160607,,
19,-4.9015625,0.169917080085725,,
20,-4.89609375,0.173937181010842,,
21,-4.890625,0.181977382861078,,
22,-4.88515625,0.173937181010842,,
23,-4.8796875,0.17795728193596,,
24,-4.87421875,0.169917080085725,,
25,-4.86875,0.165896979160607,,
26,-4.86328125,0.161876878235489,,
27,-4.8578125,0.161876878235489,,
28,-4.85234375,0.157856777310371,,
29,-4.846875,0.157856777310371,,
30,-4.84140625,0.181977382861078,,
31,-4.8359375,0.17795728193596,,
32,-4.83046875,0.173937181010842,,
33,-4.825,0.169917080085725,,
34,-4.81953125,0.165896979160607,,
35,-4.8140625,0.161876878235489,,
36,-4.80859375,0.157856777310371,,
37,-4.803125,0.185997483786196,,
38,-4.79765625,0.169917080085725,,
39,-4.7921875,0.161876878235489,,
40,-4.78671875,0.165896979160607,,
41,-4.78125,0.161876878235489,,
42,-4.77578125,0.157856777310371,,
43,-4.7703125,0.161876878235489,,
44,-4.76484375,0.157856777310371,,
45,-4.759375,0.173937181010842,,
46,-4.75390625,0.169917080085725,,
47,-4.7484375,0.153836676385254,,
48,-4.74296875,0.153836676385254,,
49,-4.7375,0.153836676385254,,
50,-4.73203125,0.161876878235489,,
51,-4.7265625,0.169917080085725,,
52,-4.72109375,0.169917080085725,,
53,-4.715625,0.157856777310371,,
54,-4.71015625,0.165896979160607,,
55,-4.7046875,0.165896979160607,,
56,-4.69921875,0.157856777310371,,
57,-4.69375,0.149816575460136,,
58,-4.68828125,0.165896979160607,,
59,-4.6828125,0.161876878235489,,
60,-4.67734375,0.161876878235489,,
61,-4.671875,0.161876878235489,,
62,-4.66640625,0.161876878235489,,
63,-4.6609375,0.157856777310371,,
64,-4.65546875,0.157856777310371,,
65,-4.65,0.169917080085725,,
66,-4.64453125,0.165896979160607,,
67,-4.6390625,0.169917080085725,,
68,-4.63359375,0.169917080085725,,
69,-4.628125,0.161876878235489,,
70,-4.62265625,0.165896979160607,,
71,-4.6171875,0.161876878235489,,
72,-4.61171875,0.165896979160607,,
73,-4.60625,0.169917080085725,,
74,-4.60078125,0.165896979160607,,
75,-4.5953125,0.17795728193596,,
76,-4.58984375,0.169917080085725,,
77,-4.584375,0.157856777310371,,
78,-4.57890625,0.173937181010842,,
79,-4.5734375,0.17795728193596,,
80,-4.56796875,0.169917080085725,,
81,-4.5625,0.161876878235489,,
82,-4.55703125,0.169917080085725,,
83,-4.5515625,0.161876878235489,,
84,-4.54609375,0.169917080085725,,
85,-4.540625,0.165896979160607,,
86,-4.53515625,0.181977382861078,,
87,-4.5296875,0.169917080085725,,
88,-4.52421875,0.173937181010842,,
89,-4.51875,0.165896979160607,,
90,-4.51328125,0.181977382861078,,
91,-4.5078125,0.157856777310371,,
92,-4.50234375,0.161876878235489,,
93,-4.496875,0.17795728193596,,
94,-4.49140625,0.161876878235489,,
95,-4.4859375,0.185997483786196,,
96,-4.48046875,0.173937181010842,,
97,-4.475,0.194037685636431,,
98,-4.46953125,0.218158291187137,,
99,-4.4640625,0.185997483786196,,
100,-4.45859375,0.210118089336902,,
101,-4.453125,0.198057786561549,,
102,-4.44765625,0.190017584711313,,
103,-4.4421875,0.185997483786196,,
104,-4.43671875,0.206097988411784,,
105,-4.43125,0.185997483786196,,
106,-4.42578125,0.190017584711313,,
107,-4.4203125,0.210118089336902,,
108,-4.41484375,0.194037685636431,,
109,-4.409375,0.17795728193596,,
110,-4.40390625,0.21413819026202,,
111,-4.3984375,0.17795728193596,,
112,-4.39296875,0.169917080085725,,
113,-4.3875,0.202077887486666,,
114,-4.38203125,0.202077887486666,,
115,-4.3765625,0.194037685636431,,
116,-4.37109375,0.198057786561549,,
117,-4.365625,0.210118089336902,,
118,-4.36015625,0.17795728193596,,
119,-4.3546875,0.198057786561549,,
120,-4.34921875,0.185997483786196,,
121,-4.34375,0.173937181010842,,
122,-4.33828125,0.190017584711313,,
123,-4.3328125,0.185997483786196,,
124,-4.32734375,0.165896979160607,,
125,-4.321875,0.226198493037373,,
126,-4.31640625,0.173937181010842,,
127,-4.3109375,0.157856777310371,,
128,-4.30546875,0.194037685636431,,
129,-4.3,0.194037685636431,,
130,-4.29453125,0.165896979160607,,
131,-4.2890625,0.206097988411784,,
132,-4.28359375,0.190017584711313,,
133,-4.278125,0.190017584711313,,
134,-4.27265625,0.202077887486666,,
135,-4.2671875,0.234238694887608,,
136,-4.26171875,0.169917080085725,,
137,-4.25625,0.181977382861078,,
138,-4.25078125,0.202077887486666,,
139,-4.2453125,0.194037685636431,,
140,-4.23984375,0.185997483786196,,
141,-4.234375,0.194037685636431,,
142,-4.22890625,0.17795728193596,,
143,-4.2234375,0.181977382861078,,
144,-4.21796875,0.218158291187137,,
145,-4.2125,0.181977382861078,,
146,-4.20703125,0.202077887486666,,
147,-4.2015625,0.21413819026202,,
148,-4.19609375,0.185997483786196,,
149,-4.190625,0.202077887486666,,
150,-4.18515625,0.218158291187137,,
151,-4.1796875,0.181977382861078,,
152,-4.17421875,0.206097988411784,,
153,-4.16875,0.194037685636431,,
154,-4.16328125,0.181977382861078,,
155,-4.1578125,0.206097988411784,,
156,-4.15234375,0.210118089336902,,
157,-4.146875,0.198057786561549,,
158,-4.14140625,0.190017584711313,,
159,-4.1359375,0.202077887486666,,
160,-4.13046875,0.165896979160607,,
161,-4.125,0.198057786561549,,
162,-4.11953125,0.210118089336902,,
163,-4.1140625,0.17795728193596,,
164,-4.10859375,0.202077887486666,,
165,-4.103125,0.222178392112255,,
166,-4.09765625,0.194037685636431,,
167,-4.0921875,0.17795728193596,,
168,-4.08671875,0.218158291187137,,
169,-4.08125,0.194037685636431,,
170,-4.07578125,0.181977382861078,,
171,-4.0703125,0.21413819026202,,
172,-4.06484375,0.169917080085725,,
173,-4.059375,0.181977382861078,,
174,-4.05390625,0.218158291187137,,
175,-4.0484375,0.17795728193596,,
176,-4.04296875,0.190017584711313,,
177,-4.0375,0.222178392112255,,
178,-4.03203125,0.198057786561549,,
179,-4.0265625,0.185997483786196,,
180,-4.02109375,0.21413819026202,,
181,-4.015625,0.17795728193596,,
182,-4.01015625,0.173937181010842,,
183,-4.0046875,0.210118089336902,,
184,-3.99921875,0.194037685636431,,
185,-3.99375,0.181977382861078,,
186,-3.98828125,0.226198493037373,,
187,-3.9828125,0.194037685636431,,
188,-3.97734375,0.185997483786196,,
189,-3.971875,0.206097988411784,,
190,-3.96640625,0.198057786561549,,
191,-3.9609375,0.202077887486666,,
192,-3.95546875,0.206097988411784,,
193,-3.95,0.190017584711313,,
194,-3.94453125,0.169917080085725,,
195,-3.9390625,0.190017584711313,,
196,-3.93359375,0.198057786561549,,
197,-3.928125,0.173937181010842,,
198,-3.92265625,0.190017584711313,,
199,-3.9171875,0.194037685636431,,
200,-3.91171875,0.173937181010842,,
201,-3.90625,0.181977382861078,,
202,-3.90078125,0.190017584711313,,
203,-3.8953125,0.169917080085725,,
204,-3.88984375,0.185997483786196,,
205,-3.884375,0.190017584711313,,
206,-3.87890625,0.173937181010842,,
207,-3.8734375,0.190017584711313,,
208,-3.86796875,0.210118089336902,,
209,-3.8625,0.181977382861078,,
210,-3.85703125,0.190017584711313,,
211,-3.8515625,0.222178392112255,,
212,-3.84609375,0.161876878235489,,
213,-3.840625,0.206097988411784,,
214,-3.83515625,0.185997483786196,,
215,-3.8296875,0.194037685636431,,
216,-3.82421875,0.181977382861078,,
217,-3.81875,0.185997483786196,,
218,-3.81328125,0.17795728193596,,
219,-3.8078125,0.194037685636431,,
220,-3.80234375,0.190017584711313,,
221,-3.796875,0.17795728193596,,
222,-3.79140625,0.190017584711313,,
223,-3.7859375,0.198057786561549,,
224,-3.78046875,0.185997483786196,,
225,-3.775,0.185997483786196,,
226,-3.76953125,0.198057786561549,,
227,-3.7640625,0.190017584711313,,
228,-3.75859375,0.190017584711313,,
229,-3.753125,0.202077887486666,,
230,-3.74765625,0.181977382861078,,
231,-3.7421875,0.190017584711313,,
232,-3.73671875,0.202077887486666,,
233,-3.73125,0.198057786561549,,
234,-3.72578125,0.185997483786196,,
235,-3.7203125,0.206097988411784,,
236,-3.71484375,0.181977382861078,,
237,-3.709375,0.169917080085725,,
238,-3.70390625,0.210118089336902,,
239,-3.6984375,0.190017584711313,,
240,-3.69296875,0.165896979160607,,
241,-3.6875,0.202077887486666,,
242,-3.68203125,0.194037685636431,,
243,-3.6765625,0.173937181010842,,
244,-3.67109375,0.210118089336902,,
245,-3.665625,0.17795728193596,,
246,-3.66015625,0.169917080085725,,
247,-3.6546875,0.210118089336902,,
248,-3.64921875,0.181977382861078,,
249,-3.64375,0.169917080085725,,
250,-3.63828125,0.210118089336902,,
251,-3.6328125,0.194037685636431,,
252,-3.62734375,0.190017584711313,,
253,-3.621875,0.202077887486666,,
254,-3.61640625,0.181977382861078,,
255,-3.6109375,0.173937181010842,,
256,-3.60546875,0.21413819026202,,
257,-3.6,0.198057786561549,,
258,-3.59453125,0.173937181010842,,
259,-3.5890625,0.206097988411784,,
260,-3.58359375,0.198057786561549,,
261,-3.578125,0.194037685636431,,
262,-3.57265625,0.185997483786196,,
263,-3.5671875,0.226198493037373,,
264,-3.56171875,0.181977382861078,,
265,-3.55625,0.185997483786196,,
266,-3.55078125,0.190017584711313,,
267,-3.5453125,0.173937181010842,,
268,-3.53984375,0.194037685636431,,
269,-3.534375,0.173937181010842,,
270,-3.52890625,0.17795728193596,,
271,-3.5234375,0.190017584711313,,
272,-3.51796875,0.181977382861078,,
273,-3.5125,0.17795728193596,,
274,-3.50703125,0.190017584711313,,
275,-3.5015625,0.194037685636431,,
276,-3.49609375,0.169917080085725,,
277,-3.490625,0.190017584711313,,
278,-3.48515625,0.17795728193596,,
279,-3.4796875,0.173937181010842,,
280,-3.47421875,0.198057786561549,,
281,-3.46875,0.21413819026202,,
282,-3.46328125,0.169917080085725,,
283,-3.4578125,0.194037685636431,,
284,-3.45234375,0.181977382861078,,
285,-3.446875,0.181977382861078,,
286,-3.44140625,0.190017584711313,,
287,-3.4359375,0.190017584711313,,
288,-3.43046875,0.194037685636431,,
289,-3.425,0.194037685636431,,
290,-3.41953125,0.173937181010842,,
291,-3.4140625,0.194037685636431,,
292,-3.40859375,0.173937181010842,,
293,-3.403125,0.181977382861078,,
294,-3.39765625,0.190017584711313,,
295,-3.3921875,0.17795728193596,,
296,-3.38671875,0.190017584711313,,
297,-3.38125,0.190017584711313,,
298,-3.37578125,0.173937181010842,,
299,-3.3703125,0.194037685636431,,
300,-3.36484375,0.173937181010842,,
301,-3.359375,0.173937181010842,,
302,-3.35390625,0.185997483786196,,
303,-3.3484375,0.185997483786196,,
304,-3.34296875,0.165896979160607,,
305,-3.3375,0.190017584711313,,
306,-3.33203125,0.185997483786196,,
307,-3.3265625,0.173937181010842,,
308,-3.32109375,0.222178392112255,,
309,-3.315625,0.169917080085725,,
310,-3.31015625,0.165896979160607,,
311,-3.3046875,0.202077887486666,,
312,-3.29921875,0.17795728193596,,
313,-3.29375,0.185997483786196,,
314,-3.28828125,0.185997483786196,,
315,-3.2828125,0.173937181010842,,
316,-3.27734375,0.17795728193596,,
317,-3.271875,0.198057786561549,,
318,-3.26640625,0.194037685636431,,
319,-3.2609375,0.169917080085725,,
320,-3.25546875,0.17795728193596,,
321,-3.25,0.17795728193596,,
322,-3.24453125,0.17795728193596,,
323,-3.2390625,0.194037685636431,,
324,-3.23359375,0.173937181010842,,
325,-3.228125,0.194037685636431,,
326,-3.22265625,0.17795728193596,,
327,-3.2171875,0.181977382861078,,
328,-3.21171875,0.17795728193596,,
329,-3.20625,0.181977382861078,,
330,-3.20078125,0.190017584711313,,
331,-3.1953125,0.17795728193596,,
332,-3.18984375,0.206097988411784,,
333,-3.184375,0.190017584711313,,
334,-3.17890625,0.169917080085725,,
335,-3.1734375,0.206097988411784,,
336,-3.16796875,0.194037685636431,,
337,-3.1625,0.169917080085725,,
338,-3.15703125,0.198057786561549,,
339,-3.1515625,0.17795728193596,,
340,-3.14609375,0.165896979160607,,
341,-3.140625,0.190017584711313,,
342,-3.13515625,0.181977382861078,,
343,-3.1296875,0.181977382861078,,
344,-3.12421875,0.181977382861078,,
345,-3.11875,0.202077887486666,,
346,-3.11328125,0.157856777310371,,
347,-3.1078125,0.190017584711313,,
348,-3.10234375,0.185997483786196,,
349,-3.096875,0.181977382861078,,
350,-3.09140625,0.190017584711313,,
351,-3.0859375,0.173937181010842,,
352,-3.08046875,0.173937181010842,,
353,-3.075,0.181977382861078,,
354,-3.06953125,0.190017584711313,,
355,-3.0640625,0.17795728193596,,
356,-3.05859375,0.17795728193596,,
357,-3.053125,0.173937181010842,,
358,-3.04765625,0.185997483786196,,
359,-3.0421875,0.198057786561549,,
360,-3.03671875,0.17795728193596,,
361,-3.03125,0.185997483786196,,
362,-3.02578125,0.242278896737844,,
363,-3.0203125,0.190017584711313,,
364,-3.01484375,0.17795728193596,,
365,-3.009375,0.17795728193596,,
366,-3.00390625,0.190017584711313,,
367,-2.9984375,0.185997483786196,,
368,-2.99296875,0.173937181010842,,
369,-2.9875,0.190017584711313,,
370,-2.98203125,0.185997483786196,,
371,-2.9765625,0.165896979160607,,
372,-2.97109375,0.185997483786196,,
373,-2.965625,0.173937181010842,,
374,-2.96015625,0.173937181010842,,
375,-2.9546875,0.190017584711313,,
376,-2.94921875,0.198057786561549,,
377,-2.94375,0.165896979160607,,
378,-2.93828125,0.1417763736099,,
379,-2.9328125,0.17795728193596,,
380,-2.92734375,0.185997483786196,,
381,-2.921875,0.185997483786196,,
382,-2.91640625,0.173937181010842,,
383,-2.9109375,0.169917080085725,,
384,-2.90546875,0.198057786561549,,
385,-2.9,0.194037685636431,,
