Peak Data,Augmentation
"0.0104522627079859,0.0136683435412124,0.0128643233329058,0.0108542728121392,0.0124623132287525,0.0140703536453657,0.0116582930204459,0.0116582930204459,0.0209045254159719,0.0104522627079859,0.0124623132287525,0.0128643233329058,0.0124623132287525,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0108542728121392,0.0124623132287525,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0100502526038326,0.0128643233329058,0.0128643233329058,0.0116582930204459,0.0112562829162925,0.0136683435412124,0.0124623132287525,0.0124623132287525,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0140703536453657,0.0124623132287525,0.0108542728121392,0.0140703536453657,0.0120603031245992,0.0124623132287525,0.0160804041661322,0.0132663334370591,0.0112562829162925,0.0148743738536723,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0124623132287525,0.0148743738536723,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0152763839578256,0.0152763839578256,0.0136683435412124,0.0160804041661322,0.0136683435412124,0.0120603031245992,0.0108542728121392,0.0148743738536723,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0128643233329058,0.0136683435412124,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0100502526038326,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0116582930204459,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.0128643233329058,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0100502526038326,0.0132663334370591,0.0112562829162925,0.0108542728121392,0.0100502526038326",original
"0.0024567462412870313,0.009986764806310819,0.02156849629117754,0.00447736711060394,0.011001771180133261,0.010065465610007637,-0.0022973333159762716,0.01279422888776976,0.028947788381334653,0.013566109315378588,0.029779904554159367,0.025147886295511672,0.0054505130560659025,0.010145238460768705,-0.00793938256360393,0.008944396868880398,0.010725762162660482,0.026273270075594962,-0.0001339597386006714,0.01713927018369465,0.009122338114504469,0.007209003207619852,0.018235814158769827,0.02446969105418033,0.015617350397653853,0.013569354616638225,0.017183991008744015,0.003954315000912291,0.019974281608556473,0.017828843800628266,0.020740789655235736,0.016328124208744178,0.022845193398457506,0.01835748769175489,0.011020390648510084,0.015993978106718286,0.016723728004503346,0.018976948092717986,0.02246350189860087,0.024579235948723445,0.02523755194749945,0.02728823319956623,0.012084905500379738,0.006548203209311335,0.014806081282830504,0.0020516213691796695,0.016585443952878913,0.0019275036433240179,0.010648718551407045,0.03554825853783393,0.024024049612889828,0.028648068669887138,0.008239247068865065,0.005575098345431783,0.0026670657425189297,0.025283048558709508,0.0037194119485103767,0.009852572968150569,0.013936097103748093,0.019198005541903974,0.002769025036919528,0.014618211285737658,0.01469741100744939,0.01401799532546307,0.03180873992469498,0.004561456574586237,0.019088233181109512,0.0029980466785022274,0.002556075481462583,0.014361747567934605,0.004719694024503761,0.02320147838986578,0.02302169094045393,0.020164342923668005,0.0015231248077766796,0.006563900870439038,0.009271578809291744,0.021046374354822532,0.009916103819618067,0.0016114196850886362,0.008480337683245704,-0.007354867625051026,0.013708085340472017,0.0013570091106424442,0.009534405342433872,0.003839375570420191,0.024452511790792407,0.009905113720265125,0.025234162414547685,0.0037403354579565087,-0.005149211751308478,0.011690828594846846,0.01467093845794279,0.02284293692978552,0.00563131340698197,-0.008232919360903833,-0.0017825675592991214,0.02922227549022751,0.01017153708464618,0.0033862959713721417,-0.00015509624671831979,0.011584092450389345,0.008528890827099705,-0.001011498752759148,0.01400567272000545,0.018131570707485833,0.02201175127442407,0.011074488327213193,-0.008214238238705679,0.008483288922927393,0.014574036384730467,0.0200732656898425,0.013646524607888972,0.004542657772857355,0.013304429358702158,0.019170028908203206,0.015320384555302801,0.010312045369235669,0.016498600754527328,0.003983235395448455,0.014931300373813131,0.013728338567860734,0.0042442781735989215,0.015367183412940846,0.024854518993947913,-0.0019559927008675343,0.016554759078125234,0.0015230103656772905,0.00016046027229758147,0.017740257317988437,-0.015772549893159377,0.02887642961679752,0.0046528215508761985,0.01669304228133181,0.01124581855477624,0.029497708188034277,0.01479709811755157,0.023609208700599217,0.009525830272448042,0.023594181330058476,0.005482822896668504,0.007879124729163255,0.01129445115701459,0.022222527317728058,-0.005257640123260651,0.0072010103909713324,0.00823306779757616,0.02386457703896803,0.008704069780586498,-0.010607016101650041,0.014335031176231638,0.025288539106185996,0.020234837588260286,0.021125289603229118,0.02994428522683395,0.009877039863654215,0.0029230994450164943,0.020309841324218522,0.013329384271938555,0.030497497063867153,0.009323402982063045,0.011250680712967705,0.004164281040520631,-0.009167419148067351,0.012523335169377888,0.01526843395954794,0.023325160337490776,0.001580701386269201,0.003597061301501883",noise
"0.0104522627079859,0.013352062299849548,0.012694530245437312,0.011528451247675828,0.01246231322875248,0.013154802683525887,0.012197635768875174,0.013534340173161321,0.017641834715597243,0.011845564808094889,0.012395727704255054,0.01283103057065708,0.012552203686824045,0.012930908857403242,0.012852670866118729,0.01126127683062983,0.011128938100691167,0.011942946137672439,0.011957927880684385,0.01257550862039815,0.013627559907457704,0.0100502526038326,0.012642926463951808,0.012694530245437327,0.011808110450565125,0.01186221118921926,0.012844347675556545,0.012731984602967138,0.01262544776377123,0.012667063716582114,0.01094666022737943,0.012043656743474835,0.013183101531437298,0.012417367999716716,0.011922138161266943,0.013173113702762668,0.012462313228752478,0.011952933966347024,0.012945058281358923,0.012509755414956927,0.012915094795335105,0.015574354179951642,0.0132663334370591,0.011699076654200507,0.013912213024684287,0.012407380171042098,0.012635435592445845,0.013337912875893854,0.013361217809467961,0.013977133911069283,0.013330422004387886,0.013218891250854643,0.01070195842485129,0.013099869625815509,0.01206030312459919,0.011786470155103404,0.014379144015222556,0.014916822125539424,0.014583894503052218,0.015041669983972107,0.013818160971331647,0.012116900820422011,0.011265438425910919,0.0148743738536723,0.01187968988939989,0.011256282916292513,0.011004090242258444,0.011602527643679212,0.012625447763771213,0.012372422770680932,0.011908821056367461,0.012733649241079557,0.012060303124599188,0.010987443861134105,0.012814384189532721,0.013308781708926212,0.011722381587774605,0.011658293020445881,0.011790631750384546,0.011622503301028472,0.011714058397212459,0.011331191631352142,0.011137261291253343,0.01217766011152592,0.0104522627079859,0.010483890832122181,0.01091087050796204,0.011433566875267,0.011429405279985887,0.01165829302044588,0.011700741292313,0.011098974614667318,0.010987443861134103,0.011433566875266992,0.01053549461360768,0.011272929297416866,0.012147696625502072,0.01125378595912387,0.011576725752936515,0.011700741292312992,0.011220493196875151,0.01142940527998587,0.01201286093839472,0.011595869091229479,0.012335800732207365,0.0120603031245992,0.010610403328667316,0.0108542728121392,0.011031556771113638,0.01097162979906595,0.011785637836047238,0.012102751396466301,0.011419417451311252,0.010987443861134087,0.011121447229185167,0.010535494613607681,0.011674939401570258,0.012771935917665594,0.011184703477457765,0.011489332252033623,0.01112394418635386,0.01094582790832318,0.01125628291629252,0.011283749445147762,0.010446436474592395,0.011224654792156218,0.0120603031245992,0.010366533845195435,0.011777314645485055,0.01198539440953958,0.011658293020445881,0.01125628291629252,0.01103405372828229,0.01125628291629252,0.011658293020445883,0.011970412666527645,0.01160835387707283,0.010216716415076231,0.012102751396466311,0.011658293020445883,0.01118054188217669,0.01138862164623122,0.011439393108660508,0.011571731838599204,0.011808110450565141,0.012235922445461197,0.011753177392854764,0.0120603031245992,0.010949157184548053,0.010967468203784865,0.011658293020445881,0.011942946137672442,0.011220493196875143,0.01130372510249695,0.012211785192830853,0.011724878544943328,0.010989108499246543,0.011206343772919413,0.010552140994732076,0.011925467437491871,0.012062800081767848,0.011023233580551458,0.011166392458220974,0.011200517539525945,0.011088986785992738,0.012292520141284001,0.011482673699583818,0.010822644688002913,0.0100502526038326",time_warp
"0.0132663334370591,0.0116582930204459,0.0148743738536723,0.0112562829162925,0.0116582930204459,0.0140703536453657,0.0116582930204459,0.0120603031245992,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0156783940619789,0.0120603031245992,0.0112562829162925,0.0136683435412124,0.0108542728121392,0.0128643233329058,0.0128643233329058,0.0112562829162925,0.0132663334370591,0.0136683435412124,0.0108542728121392,0.0128643233329058,0.0132663334370591,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0104522627079859,0.0116582930204459,0.014472363749519,0.0116582930204459,0.0108542728121392,0.0140703536453657,0.0128643233329058,0.0120603031245992,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0136683435412124,0.0108542728121392,0.0104522627079859,0.0136683435412124,0.0120603031245992,0.0044221111456863,0.0136683435412124,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.0140703536453657,0.0104522627079859,0.0136683435412124,0.0132663334370591,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0096482424996793,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0128643233329058,0.0132663334370591,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0128643233329058,0.0108542728121392,0.0124623132287525,0.0132663334370591,0.0120603031245992,0.0120603031245992,0.0128643233329058,0.0116582930204459,0.0136683435412124,0.014472363749519,0.0116582930204459,0.0128643233329058,0.014472363749519,0.0120603031245992,0.0128643233329058,0.014472363749519,0.0112562829162925,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0120603031245992,0.0140703536453657,0.0120603031245992,0.0108542728121392,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0112562829162925,0.0112562829162925,0.0116582930204459,0.0132663334370591,0.0108542728121392,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0136683435412124,0.0120603031245992,0.0124623132287525,0.0124623132287525,0.0112562829162925,0.0116582930204459,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0128643233329058,0.0104522627079859,0.0112562829162925,0.0108542728121392,0.0100502526038326,0.0116582930204459,0.0128643233329058,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0148743738536723,0.0112562829162925,0.0104522627079859,0.0128643233329058,0.0100502526038326,0.0108542728121392,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0112562829162925,0.0120603031245992,0.0124623132287525,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.014472363749519,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0100502526038326,0.0104522627079859,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0116582930204459,0.0128643233329058,0.0112562829162925,0.0108542728121392,0.0128643233329058,0.0124623132287525,0.0160804041661322,0.0148743738536723",original
"0.005528631605032717,0.027069353018153393,0.011082028095366138,-0.021906737651790173,0.016373965964430078,0.01911609848681118,0.012152656475515937,0.02568522193311829,0.013935707191585425,0.02842212180741823,0.023710370601340326,0.02136436970745982,0.007716815533922522,-0.0009475154038883146,0.008428839733247494,0.0057426205670685765,0.003235172111539288,0.003641536339083158,0.013577064465872184,0.004054353918959813,0.0096799181273056,0.023976988042900924,0.01464279856984034,0.0047271716708211994,-0.0020485966229431204,-0.006820788536656049,0.013982906214000479,0.0010639092049620404,0.00998032323082751,0.012050915950728446,-0.005878047359011082,0.02333022774630307,0.003493822214412705,-0.00662485766263104,0.0017940514330128058,0.0057202345985972215,0.019091777186159536,0.01366423025787003,0.023115195859762707,0.016802555452422853,0.006264916985602466,0.027382287636791604,-0.0009231812730975172,0.0018650504673428485,0.0170943310024423,0.016986445707630672,-0.00496431585745066,-0.008692813548870741,0.01952242861638826,0.00813547225898392,0.02116544290496545,-0.006834898518390474,0.025642574681387118,0.01738985730901636,0.01179710635940191,0.012248368431839315,0.00526633312900121,0.00895883341654758,0.011660337661828642,0.019273645836979936,0.004563285898520909,0.011931621164311203,0.01005065617499403,0.014377260339031495,0.014878727671693053,0.021336700948237686,-0.001831633001202362,0.02244090708345938,0.013925019042631423,0.008103576200920608,0.022485260414498755,0.024796001130665588,0.0069932853437484465,0.017204357367346428,0.010881219680457124,0.009279080017791496,0.012992276761192691,0.016330053365879907,0.016070368581708138,0.012458855459566907,0.02095164254544043,0.016762455628816272,0.03176403626250201,-0.0015311550377755823,0.04148852274630455,0.014023535274001034,0.009450155755033354,0.007606759662594569,0.003314959320416324,0.01070438641544354,0.019288287933273,0.009106346288158651,0.005748600139059444,0.022634680209867496,0.019063469060740093,-0.0016890371631433313,0.015818167179368167,0.019662631207303105,0.021118274284738163,0.016041494067837413,0.0028066369051909547,0.003935611635831797,0.012190242418219725,0.00924590673038114,0.010682835075087181,0.01608226904068728,0.013648174810824972,0.011637138097549798,0.010488090357110617,0.011364658653333347,0.02062122541455185,-0.01732623598678639,0.023942235235845377,0.018467836057215227,0.006456073254988303,0.03684341061483902,0.0071770787462846816,0.01114598878179315,0.009970737333029077,-0.0034677423673783216,0.003547075343069593,0.036714248760568224,0.0037231557314188393,0.02941056930056726,0.023377284516601964,0.017907256023070424,0.02572732181746522,9.536286200359512e-07,0.008408447120285241,0.018538699036190417,0.01127904415632917,0.010748551026245851,0.017260614934076324,-0.0013936702822090682,0.019398648271861635,0.01840621360359681,-3.0014646335061942e-05,0.009800177964736183,0.006318385541866665,0.028944444469730105,0.014837293044647674,0.01524935296454524,0.016265359621717903,0.009857375347116821,0.0262079159031735,0.009197657941976543,0.005461291797321511,-0.0018621007474931717,-0.006488341335907741,0.007886757292711204,0.013527288409178106,0.027741860251831608,0.0213597804290554,0.012000420670644168,0.0006660483668973587,0.020451038574288004,0.00861038014409251,0.01329692539207458,0.011406933107613816,0.00612808996088122,0.009178727110419085,-0.0005511742217291383,0.0211749225406577,0.02262047485604956,0.0034043727473815014,0.008592649734956787,0.0019314506916807434,0.015570121299701648,0.02098023365740165,0.025056108405996824,0.008121755426234268,0.018511136863409727,0.009505626428843877,0.007203358456222776,0.023246824012387063,0.020420073131584726,-0.008506078820088423,0.01142591941455338,0.010665109279954534,-0.012116582696948574,0.0047683506352037275,0.013159732298447255,-0.015438330885303596,0.0002999098271063358,0.030594923922664597,0.012266170606084068,0.005030900786826547,0.020161480742719975,0.019489453723899985,0.03504348116112137,0.017231393275999714",noise
"0.0132663334370591,0.012052993849978232,0.01388031250522049,0.012023756751494292,0.012096849497704025,0.012973962452220338,0.012272272088607305,0.012213797891639552,0.012681591467381561,0.010814071801723885,0.0120603031245992,0.015086342817680398,0.012469622503373455,0.011870261984453944,0.01252809670034118,0.011950664005284608,0.012425766855647634,0.01255733379882508,0.011782550689002302,0.013134766493881646,0.0136683435412124,0.011248973641671552,0.012630426545034773,0.012882596519458223,0.012184560793155677,0.012645045094276726,0.012930106804494503,0.01129648392670785,0.011548653901131278,0.013544085872655917,0.0104522627079859,0.01178985996362334,0.013653724991970453,0.012042029938046761,0.011731385766655542,0.013065328384982427,0.012952034628357428,0.012444040042200078,0.012973962452220334,0.01242942149295813,0.0112562829162925,0.013240750975885677,0.011205117993945735,0.011142989159667497,0.012615807995792825,0.010689814133167459,0.008105985554654803,0.011826406336728146,0.013324807634026853,0.01316765822967601,0.0120603031245992,0.013609869344244649,0.011446324056437758,0.012977617089530807,0.012915488255252561,0.012078576311151563,0.012162632969292717,0.011256282916292519,0.010291458666324589,0.012133395870808843,0.0112562829162925,0.012396529757163773,0.0128643233329058,0.01272910175241786,0.011468251880300628,0.011439014781816751,0.011936045456042677,0.011716767217413583,0.012345364834816982,0.012666972918139629,0.0108542728121392,0.01239652975716377,0.012973962452220327,0.012290545275159725,0.012235725715502459,0.012407493669095233,0.012359983384058939,0.013438101390651878,0.013946095976809233,0.011987210378389505,0.0128643233329058,0.014143446391575398,0.012528096700341237,0.013017818099946147,0.013419828204099425,0.012352674109437902,0.012425766855647627,0.012232071078191959,0.011263592190913493,0.012126086596187914,0.0140703536453657,0.012126086596187913,0.011205117993945756,0.011523071439957941,0.01106624177614735,0.011292829289397404,0.01134399421174415,0.011333030299812695,0.011833715611349155,0.012937416079115489,0.0108542728121392,0.01105162322690537,0.012564643073446053,0.011238009729740109,0.01089081918524408,0.01142074159526435,0.01120511799394573,0.011640019833893392,0.013083601571534868,0.012224761803571002,0.0124623132287525,0.012363638021369389,0.011490179704163541,0.011735040403966055,0.01211146804694599,0.011658293020445878,0.011468251880300644,0.012020102114183832,0.010920056283727976,0.011157607708909419,0.0108542728121392,0.01024760301859877,0.011599818823478134,0.012327091648264536,0.011694839393550698,0.011475561154921626,0.011519416802647434,0.011906808357558833,0.011943354730663682,0.011256282916292508,0.0104522627079859,0.011822751699417733,0.013880312505220494,0.011793514600933742,0.01115395307159894,0.011676566206998274,0.010839654262897278,0.010854272812139219,0.011599818823478136,0.011928736181421751,0.0108542728121392,0.011658293020445892,0.012169942243913729,0.011640019833893428,0.01197259182914755,0.012005483564941907,0.011292829289397373,0.011333030299812693,0.01188488053369593,0.011625401284651532,0.0108542728121392,0.011928736181421724,0.011599818823478136,0.011314757113260285,0.011848334160591067,0.011804478512865228,0.011848334160591056,0.011161262346219917,0.011380540584848992,0.013978987712603582,0.0120603031245992,0.011387849859469957,0.011826406336728166,0.011256282916292519,0.010978530480695704,0.011786205326312839,0.012199179342397608,0.011658293020445881,0.01120511799394574,0.01213339587080888,0.0100502526038326,0.01058382965116338,0.012052993849978216,0.011658293020445881,0.011380540584849008,0.011548653901131316,0.010839654262897278,0.011179535532772344,0.011884880533695928,0.011658293020445892,0.0112562829162925,0.011961627917216111,0.011716767217413653,0.011888535171006435,0.012250344264744367,0.011530380714578861,0.011380540584849006,0.012403839031784738,0.013047055198430019,0.015685703336599875,0.0148743738536723",time_warp
"0.0116582930204459,0.0120603031245992,0.0080402020830661,0.0108542728121392,0.0136683435412124,0.0156783940619789,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0132663334370591,0.014472363749519,0.0104522627079859,0.0132663334370591,0.014472363749519,0.0108542728121392,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.0116582930204459,0.0136683435412124,0.0120603031245992,0.0136683435412124,0.0136683435412124,0.0120603031245992,0.0120603031245992,0.0136683435412124,0.0116582930204459,0.0120603031245992,0.014472363749519,0.0108542728121392,0.0112562829162925,0.0132663334370591,0.0112562829162925,0.0160804041661322,0.0148743738536723,0.0104522627079859,0.014472363749519,0.0132663334370591,0.0116582930204459,0.0112562829162925,0.0140703536453657,0.0116582930204459,0.0108542728121392,0.014472363749519,0.0112562829162925,0.0100502526038326,0.0136683435412124,0.0112562829162925,0.0108542728121392,0.014472363749519,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0124623132287525,0.0128643233329058,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0132663334370591,0.0108542728121392,0.0116582930204459,0.0132663334370591,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0108542728121392,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0116582930204459,0.0164824142702855,0.0112562829162925,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0124623132287525,0.0128643233329058,0.0104522627079859,0.0112562829162925,0.0120603031245992,0.0140703536453657,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0132663334370591,0.0104522627079859,0.0108542728121392,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0108542728121392,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0116582930204459,0.0104522627079859,0.0100502526038326,0.0108542728121392,0.0108542728121392,0.014472363749519,0.0132663334370591,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0128643233329058,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0104522627079859,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0128643233329058,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0096482424996793,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0116582930204459,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0116582930204459,0.0104522627079859,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0124623132287525,0.0112562829162925,0.0124623132287525",original
"0.018289673945012967,0.0018590967204059478,-0.002654917731917932,0.012129402619310474,0.01856771381026651,0.008873918318552072,0.01096506922184824,0.017049201854138087,0.010353092896750755,-0.005789744523983571,0.014330686213264358,0.015238961625887771,0.03350339878777143,0.014185280458316294,-0.005554062535990481,0.009908975896303678,0.00010356337544572061,0.016286394013925093,0.0009807873176871165,0.008018178775727587,0.013953735571517719,0.010981405340942598,0.023073087853293067,0.017609933955185765,0.006865572574770169,0.010960788115681363,0.00879680194459594,0.005737799459845884,0.0029824232027876457,0.005642026194430928,0.015047843972512607,0.005289544447662433,0.004679356812666104,-0.006024994134368841,0.014703488577186015,0.013623640167403315,0.01451723035034672,0.01593756435494164,-0.0017661374739029057,0.005028805672278549,0.006831246162448993,0.008046323364310898,0.03416012982001534,0.027901496689171086,0.020981318633084552,0.020120783299897,0.014231956700105703,0.026972858937552413,0.005108274770373384,0.021376472803538583,0.004224888952559652,0.004522301082970154,0.020338302155372325,-0.008022103118290939,0.02477916981959169,0.007351804174478275,-0.00040046069668526335,-0.001199289356562083,0.030839682905560308,0.013667023672426901,-0.007700141043493678,0.011217500414309635,0.0181335520801437,0.00738106578485636,0.03602398124502957,0.0068063988366367095,0.01630952034299938,0.01823310035330961,0.007534778936770347,0.016214387595541144,0.006501111846372353,0.011442709853697457,0.015821723314875212,-0.0060901524402657125,0.023267369973157648,-0.0019213697036363202,0.012370595471592267,0.017601250792376157,0.00330372062954354,-0.002932868112465327,0.01464448194875488,0.023586773362419454,-0.00835021543668914,0.017036058585181698,0.021459081736466205,0.023676168183771964,0.00959542957498245,0.00987787232748236,0.015933698088758948,0.01114176860810686,0.017917363174546293,-0.004869567096789143,0.007457187868256182,0.02034560726245626,0.008098534406490353,0.02288058014490039,0.018506691268458077,0.0028082061043391005,-0.0017573879957188364,0.016750192626078363,0.01706838361455123,0.013584933009791716,0.012997808979238027,0.009812716063646823,0.009724226919350463,0.005502600604056849,0.012912739579412073,0.014932669758640053,0.013209442304963655,0.014076950154436626,0.009743954683469828,0.015039048510675652,0.022143640551043342,0.009588721088148813,0.014312350567338634,0.023671458864901827,0.019460604369123162,0.022891011721379702,0.005152942626879813,0.007661750323605363,0.0036270728426077096,0.022364873538736514,0.011139663383705211,0.030142322392019257,0.011302771008450547,0.012048676851027762,0.019115933682223515,0.025432005897167622,0.009674683728372055,-0.008811071239740632,0.00980356689538762,-0.017369273637768266,0.006083835644742173,0.000615519408547583,0.010409651032231246,0.02042723260372692,0.013608620467244025,0.009895503376934239,0.014266906356224497,0.011022802331733824,0.009003398599438975,0.02826519968577707,0.008470712471103528,0.011584459769748527,0.0185519570635373,0.018547508407083062,0.0065055291539031284,0.016967843785968217,0.029308810219920208,0.0069428512032509515,0.006159330967233928,0.003946322632736534,0.01714803846633823,-0.000586333377188537,0.010430165777687754,0.011648854292071886,-0.0053020889280207765,0.013018072052520358,0.028414178262231457,0.020193956145527728,-0.014635546049656244,0.015539536439531858,0.02041037165525633,0.02445094046033688,0.0029402176548404112,0.005855998533592674,0.0004619145590374907,0.016058053330940677,0.014495176533316018,-0.004015124709110895,0.007655486908744524,0.015069844807192121,0.011390103620671036,0.00562345458291245,0.02425106485162121,0.008912050789420197,0.012919508460317348,0.010860210066016677,0.008035451324063254,0.0066385859523619365,-0.0016439947662759986,0.031206732268026206,0.021144425491050896,-0.0009005634793325598,0.021692226728950215,0.021048382896943052,0.017083130933733773,0.009294883077761343,0.013120148394979571,0.009512873786228513",noise
