Peak Data,Augmentation
"0.0116123132174835,0.0160344243631698,0.0132203536340967,0.0132203536340967,0.0152304041548632,0.0144263839465566,0.01362236373825,0.0156324142590165,0.0140243738424033,0.0124163334257901,0.0164364344673231,0.0148283940507099,0.0128183435299434,0.0144263839465566,0.0144263839465566,0.0144263839465566,0.0152304041548632,0.0152304041548632,0.0116123132174835,0.0132203536340967,0.0140243738424033,0.0124163334257901,0.0132203536340967,0.0152304041548632,0.0120143233216368,0.0132203536340967,0.0144263839465566,0.0140243738424033,0.0132203536340967,0.0140243738424033,0.0120143233216368,0.0128183435299434,0.0168384445714764,0.0124163334257901,0.0160344243631698,0.0140243738424033,0.0140243738424033,0.0148283940507099,0.0196525153005496,0.017642464779783,0.0172404546756297,0.0164364344673231,0.0140243738424033,0.0116123132174835,0.0160344243631698,0.0128183435299434,0.0140243738424033,0.0164364344673231,0.01362236373825,0.0132203536340967,0.0156324142590165,0.0140243738424033,0.0132203536340967,0.0160344243631698,0.0144263839465566,0.0116123132174835,0.0144263839465566,0.0148283940507099,0.0144263839465566,0.0156324142590165,0.0140243738424033,0.0128183435299434,0.0160344243631698,0.01362236373825,0.0132203536340967,0.0164364344673231,0.0120143233216368,0.0144263839465566,0.0140243738424033,0.0144263839465566,0.0132203536340967,0.0148283940507099,0.0128183435299434,0.0132203536340967,0.0148283940507099,0.0160344243631698,0.0140243738424033,0.0140243738424033,0.0132203536340967,0.0144263839465566,0.0124163334257901,0.01362236373825,0.0132203536340967,0.0116123132174835,0.0156324142590165,0.0140243738424033,0.0152304041548632,0.0164364344673231,0.0144263839465566,0.0144263839465566,0.0144263839465566,0.0128183435299434,0.0120143233216368,0.01362236373825,0.0116123132174835,0.0120143233216368,0.0112103031133302,0.0116123132174835,0.0116123132174835,0.0124163334257901,0.0128183435299434,0.01362236373825,0.0128183435299434,0.0124163334257901,0.0112103031133302,0.0140243738424033,0.0120143233216368,0.0124163334257901,0.0140243738424033,0.0132203536340967,0.0112103031133302,0.0112103031133302,0.0120143233216368,0.0116123132174835,0.0116123132174835,0.0112103031133302,0.0120143233216368,0.0108082930091769,0.0156324142590165,0.0112103031133302,0.0120143233216368,0.0116123132174835,0.0108082930091769,0.0116123132174835,0.0124163334257901,0.0116123132174835,0.0124163334257901,0.0116123132174835,0.0112103031133302,0.0108082930091769,0.0120143233216368,0.0120143233216368,0.0112103031133302,0.0100042728008702,0.0116123132174835,0.0120143233216368,0.0112103031133302,0.0112103031133302,0.0108082930091769,0.0128183435299434,0.0140243738424033,0.0112103031133302,0.0112103031133302,0.0116123132174835,0.0120143233216368,0.0120143233216368,0.0112103031133302,0.0108082930091769,0.0124163334257901,0.0108082930091769,0.0116123132174835,0.0104062829050235,0.0120143233216368,0.0120143233216368,0.0112103031133302,0.0116123132174835,0.0108082930091769,0.0108082930091769,0.0112103031133302,0.0120143233216368,0.01362236373825,0.0120143233216368,0.0112103031133302,0.0108082930091769,0.0120143233216368,0.0108082930091769,0.0108082930091769,0.0116123132174835,0.0108082930091769,0.0112103031133302,0.0104062829050235,0.0120143233216368,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.0108082930091769,0.0120143233216368,0.0108082930091769,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.0196525153005496,0.0120143233216368,0.0104062829050235,0.0116123132174835,0.0100042728008702,0.0116123132174835,0.0112103031133302,0.0112103031133302,0.0116123132174835",original
"0.019560127613581016,0.014786414970443402,0.0316372178552065,0.005588130833326015,0.025829585927707913,0.020258898026619912,0.0171598979651525,0.02665861515094962,0.016528952064627154,0.0220822981834789,0.022137007910880184,0.026559970264865347,0.028677057987799,0.028184588070391974,5.4004145255283353e-05,0.0219639804711972,0.01264163379167358,0.014479446245787264,0.02725664227049513,0.008281341358521318,0.016658242224633878,0.011155237922520047,0.01951541408697143,0.017008949670833405,0.004884154931793305,0.03766430726162469,0.020342215652208687,0.01313114504187111,-0.0023538413063273807,0.0031167978684286356,0.0021444435931807573,0.008156036001759605,0.025411601089808618,0.0010028127822669947,0.015391197774680988,0.03164247507277064,0.02179838139090527,0.0005501768805323895,0.007881978529310022,0.01954617661057383,0.03821717714504891,0.02311576411116023,0.03017259605443436,-0.006109300441247965,0.014058946407751492,0.012422775799030472,0.012941291631539346,0.02342921649763408,0.027368957558692182,0.03594518597386756,0.012877764894594286,0.019526074749304675,0.016687908340471225,0.016542562858544045,0.027156068007186798,-0.002577023516968556,0.017647542179421258,0.019207046423490172,0.02179771358843094,0.0344270494351781,0.02135569499290407,0.012375360793578805,0.03230831733873117,-0.004629625891636608,0.020249227260635386,0.026585658644213528,0.0015125570031259417,0.014417684695283279,-0.004106076153061432,0.0071880091730286725,0.01851746246472562,0.02968358395843877,0.033522292236058904,0.015650782597041866,-0.009732659274597974,0.012688823903170856,0.005507143621167469,0.0023772468456765613,0.016549588463880223,0.015153522966918919,0.010971968390613231,0.009210040555002547,0.0006060788355023682,0.026130217588836463,0.029553800706490684,0.014294243994575332,0.005027973519681338,0.004955754380189588,0.01726350263602938,-0.013446683497168125,0.007189908000181295,0.021696626311543413,0.010706844926613546,0.021644318748646633,0.007855154037041432,0.022490582514838292,0.00784147109002891,0.013736553952302364,0.008291619302504983,0.0056628423053878595,0.032862105962324646,0.012515658220092351,0.022329481235240707,0.012575801022114414,0.03399708750322264,0.0071114154406834605,0.010732208011862036,0.029490567966894768,0.014364360233537196,0.029312092352601623,0.009758018913273374,0.01260021904397127,0.01703993226692753,0.009770850424828663,0.003024536038078467,0.02172584088943823,0.014303870157388153,0.015760646020777546,0.017188763860037863,0.014964847471054539,-0.03039965602039453,0.01165384608854683,0.009511868245624095,0.0014053843744608469,0.018875970416040323,0.011371356699813744,0.008103705980565507,0.012064430657651328,0.0026693138540477314,0.008299151954118823,0.0090146912553475,0.002221804185720053,0.019152909727505038,0.018634419934311554,0.018448908501603953,0.023637281474114258,0.024093521531202304,0.010208765066244739,-0.009685603294201614,0.025239522633906466,-0.001958559888564925,0.004719515366412554,-0.007508828567219843,0.03207732371126398,0.00013181330751076137,-0.010326023526297105,-0.001846545250485351,0.010815850845149749,0.003258911107231555,-0.004297408740984686,0.00873803036636541,0.012210021496012177,0.03235243732382766,0.018277742050094206,0.0007036043703051564,0.0100096569172301,0.01720447381906604,0.022884352496894356,0.009326746345351923,0.007799875091466146,0.01069894799275636,0.018802994646891735,0.019418685198312434,0.020313485314190957,0.016358403231685855,1.6897748978455737e-05,0.012646478046497973,0.007438660271094461,0.014097685240466139,0.005696383075654225,0.025909725870834417,0.01823923483628455,0.019976258675853446,0.007744747823724813,0.00778343594644033,0.013541696906191301,0.01967423664219345,0.008508221906857068,0.023645071122843447,0.010190774275581876,-0.008617941369591063,0.009743392057206209,0.0250869847986266,0.028572628999366825,0.014580075831753313,0.005934586360672115,-0.007130674958040794,0.029383285721538872,0.021267995304637796,0.01632043521303789,0.016131138592577532,0.03009440310790723",noise
"0.0116123132174835,0.015444849634505781,0.013628257080090989,0.013603120173054928,0.014617215968074396,0.0144263839465566,0.014238217960633537,0.014936578968790944,0.0140243738424033,0.012896219832842209,0.01640977411137575,0.014797183393409144,0.01333232712907553,0.014123297794734218,0.0144263839465566,0.01460915772514896,0.015053724171915946,0.014527893752960604,0.012399294852440302,0.013148791626027527,0.014001642381016612,0.012594216131562043,0.013388133468141232,0.014255797759254455,0.012968864291453606,0.013220353634096698,0.014071660894794108,0.013945595497385974,0.013466911813158556,0.01376352330710802,0.01205389290256918,0.01304285179055257,0.015689242912483206,0.01389929066863534,0.01482572801511516,0.014480807154373911,0.014202376820457715,0.01562319338402722,0.018586241380318884,0.01779737547960334,0.017232957703355787,0.016330594858750207,0.0140243738424033,0.012858514472288115,0.014402810579192635,0.013821614819540636,0.014292280351603442,0.015394335275868726,0.014005070141066993,0.013501550230509703,0.015539203240102861,0.014074046295063073,0.013690678394692492,0.015237540310289706,0.014170203984897201,0.012887800773069356,0.01388888711620175,0.014666748103071295,0.014685690987560193,0.015341255108538971,0.014035499028531703,0.013073461086440962,0.015320488094432634,0.01398017377859586,0.013984383308482284,0.014707700815252064,0.013541661036713176,0.013856132964609304,0.01415607199170707,0.014254394582625644,0.013310718208991906,0.014634635403652025,0.013116618790467001,0.013432333531948662,0.014744023044557755,0.015307659050969253,0.01447479354025045,0.01386020217683284,0.013554610352459017,0.014071340168707529,0.012533719173480078,0.013542984031820339,0.013075124853015145,0.012588643515807643,0.014458797326682062,0.014659170949275732,0.0152304041548632,0.0157749369137425,0.014765551783119737,0.0144263839465566,0.014360715280328418,0.012854625668488273,0.012296842913156929,0.013003202028098574,0.012111924278860552,0.011742808643962585,0.011481817791004422,0.01152904470725399,0.01174990470862827,0.01236924682720341,0.012836484599215839,0.013556695072021802,0.012864087088042514,0.01228066629116484,0.01203717505530593,0.012940720577355815,0.012558435127527462,0.012667822768433193,0.01360594657169294,0.013075124853015131,0.011309527746367292,0.01123964955025268,0.01188118190494339,0.011679164561155964,0.011530227384698272,0.011480554932038489,0.011560095001511457,0.012073858101459065,0.01400723504215141,0.011856566177797997,0.01194973710595082,0.011599403992498475,0.010980282373107842,0.011612313217483504,0.012090475721820218,0.011971686797501477,0.012052389499038302,0.01169720540352634,0.0112103031133302,0.011012274800244672,0.011944745806228374,0.011992072949379998,0.01116870894897626,0.010458060122626501,0.011369844296025578,0.011745574906459376,0.011392515621271035,0.011124909792777067,0.01124295703802059,0.012713826916477662,0.013776011579104361,0.011275550826569749,0.011250474055674912,0.011612313217483503,0.011934161845371079,0.011835718982170037,0.01130150959420268,0.01123766505759194,0.01182988577647029,0.011129299731087196,0.011480013706767359,0.010458761710940859,0.011859412621816461,0.011888879331021429,0.011448742913325394,0.011345308750401883,0.010990866333965144,0.010894628462609374,0.011284450975472463,0.012123771098683771,0.013397855477640757,0.012025628916188894,0.011247567475515237,0.011054851188238759,0.011541653251532854,0.011074335297998767,0.010990986606247616,0.011265207410277391,0.01103320217739431,0.011042523279285657,0.010584165610795464,0.011991591860250136,0.011281865121399365,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.01111891622403402,0.011157082628337575,0.011559694093903216,0.011036730164346746,0.011179092456029445,0.0112103031133302,0.011930132723908294,0.01727593499895813,0.01317404880534602,0.011022137127407074,0.010972464674747317,0.010705059300057442,0.01122954667852525,0.011268575034186525,0.011243057264922652,0.0116123132174835",time_warp
"0.0180444748839363,0.0144263839465566,0.0132203536340967,0.0156324142590165,0.0132203536340967,0.0128183435299434,0.0148283940507099,0.0128183435299434,0.01362236373825,0.0148283940507099,0.0144263839465566,0.0132203536340967,0.0128183435299434,0.0156324142590165,0.0128183435299434,0.0152304041548632,0.0144263839465566,0.0140243738424033,0.0144263839465566,0.0156324142590165,0.01362236373825,0.0120143233216368,0.0144263839465566,0.01362236373825,0.0132203536340967,0.0148283940507099,0.0140243738424033,0.0132203536340967,0.0148283940507099,0.0132203536340967,0.0128183435299434,0.0144263839465566,0.0132203536340967,0.0140243738424033,0.0144263839465566,0.0124163334257901,0.01362236373825,0.0156324142590165,0.0120143233216368,0.0124163334257901,0.0160344243631698,0.0140243738424033,0.0128183435299434,0.0164364344673231,0.0152304041548632,0.0140243738424033,0.0168384445714764,0.01362236373825,0.0132203536340967,0.0196525153005496,0.0132203536340967,0.0128183435299434,0.0156324142590165,0.0140243738424033,0.0148283940507099,0.0156324142590165,0.0140243738424033,0.0132203536340967,0.0156324142590165,0.0132203536340967,0.0128183435299434,0.0148283940507099,0.0128183435299434,0.0144263839465566,0.0152304041548632,0.0152304041548632,0.0132203536340967,0.0148283940507099,0.01362236373825,0.0140243738424033,0.0144263839465566,0.0132203536340967,0.01362236373825,0.0156324142590165,0.0144263839465566,0.0124163334257901,0.0140243738424033,0.0128183435299434,0.0132203536340967,0.0132203536340967,0.01362236373825,0.0132203536340967,0.0108082930091769,0.0148283940507099,0.0156324142590165,0.0148283940507099,0.0144263839465566,0.0120143233216368,0.0152304041548632,0.0140243738424033,0.0120143233216368,0.0148283940507099,0.0116123132174835,0.0112103031133302,0.0132203536340967,0.0116123132174835,0.0120143233216368,0.0108082930091769,0.0124163334257901,0.0124163334257901,0.0120143233216368,0.0047781414468772,0.0124163334257901,0.0120143233216368,0.0132203536340967,0.0116123132174835,0.01362236373825,0.01362236373825,0.0124163334257901,0.0116123132174835,0.0128183435299434,0.0132203536340967,0.0116123132174835,0.0132203536340967,0.0116123132174835,0.0128183435299434,0.0116123132174835,0.0124163334257901,0.0112103031133302,0.0116123132174835,0.0112103031133302,0.0112103031133302,0.0124163334257901,0.0120143233216368,0.0112103031133302,0.0108082930091769,0.0108082930091769,0.0120143233216368,0.0116123132174835,0.0124163334257901,0.0112103031133302,0.0116123132174835,0.0128183435299434,0.0112103031133302,0.0108082930091769,0.0112103031133302,0.0120143233216368,0.0124163334257901,0.0104062829050235,0.0108082930091769,0.0112103031133302,0.0108082930091769,0.0108082930091769,0.0128183435299434,0.0120143233216368,0.0108082930091769,0.0112103031133302,0.0108082930091769,0.0116123132174835,0.0116123132174835,0.0140243738424033,0.0120143233216368,0.0124163334257901,0.0112103031133302,0.0100042728008702,0.0116123132174835,0.0116123132174835,0.0112103031133302,0.0120143233216368,0.0100042728008702,0.0108082930091769,0.0108082930091769,0.0112103031133302,0.0108082930091769,0.0112103031133302,0.0027680909261107,0.0124163334257901,0.0112103031133302,0.0124163334257901,0.0112103031133302,0.0112103031133302,0.0128183435299434,0.0112103031133302,0.0112103031133302,0.0112103031133302,0.0120143233216368,0.0124163334257901,0.0112103031133302,0.0108082930091769,0.0124163334257901,0.0112103031133302,0.0116123132174835,0.0112103031133302,0.0124163334257901,0.0100042728008702",original
"0.010555682073471821,0.016171477792742778,0.030906803608968823,0.010001766325584915,0.035376892919509934,0.009697636421181634,0.030803222809837175,-0.0034804506687051585,0.018465770421969004,-0.0010692384577274568,0.012504977859283315,0.0018315418414532568,0.020670674365285822,0.011380425919416496,0.0076924693788450295,0.019331985413401385,0.009462312894819514,0.031277796069560306,0.02068822377367672,0.018701882187794585,0.016514629552346404,0.001910112412155409,0.031231973472557413,0.020074322668832675,0.0012828052854125666,0.013425355094282377,0.019806812201283507,0.001433936380793194,0.016903055770189065,-0.0006554270941513032,0.018949363784231496,0.005704507416600954,0.01332660763347484,0.019197008307970723,-0.003324922501906866,0.002905049509320419,0.01646620891044564,0.023396278738654044,0.00469337257384749,0.005064868621173961,0.016992871286350478,0.00943154756728394,0.0044501795375330964,0.038692633147664315,0.010645820938759069,0.024377764363997436,0.029365351068769703,0.02019644248421441,0.01965003887623995,0.003431226517492978,0.004543644975088747,0.007934795784607245,0.04058930554903324,0.017612871172572746,0.02123656142235323,0.00924808389831696,0.018387633082166586,0.02091870356189454,0.017186216843315356,0.01194003394027617,0.02286047587984002,0.01917979752531161,-0.0038298468904217915,0.00957548037664217,0.017436532553875377,0.005023559960612281,0.005120086725822624,0.030476500815675534,0.013824979337945525,0.017742946210617058,0.01331230507969551,0.016908892387297536,0.015822749239042255,0.008708998032174451,0.009955650823345586,0.024349867365764385,0.00957266767914029,-0.007593578006966856,0.008398379746906562,0.02420127557345402,0.015957365634786672,0.02084782362808469,0.010389068873585493,0.01198270158588916,0.01954230645303283,0.0216392853545286,-0.0016612245558358853,0.01384537393240819,0.0028363463026224653,0.01836172245707305,0.0023933151980183743,0.012169338594771824,0.011350934808190303,0.024403153259385874,0.005858115797526763,0.02104239363041007,0.027324055934150396,0.000761085439186274,0.01816525639744221,0.004253410478684402,0.006840272023285582,-0.00022135146388983958,0.016689848131356995,0.021323132459626637,0.012862526763127971,-0.003800173319034249,0.03756835462142601,-0.005822863364155632,0.014294030293035921,0.0034477756993557315,0.014084658242780278,0.00202985098703389,0.0034369005848383996,0.008143122328396656,0.02485281856310119,-0.020423737884410202,0.0021965471006255635,0.02058863715083812,0.0065757641076927805,-0.0023632958856314116,0.003993280182086656,0.016987584339482904,0.0029246222859969032,0.03266863715498172,-0.002647948246827658,0.009124852763133054,0.023727317001700818,0.001966103182700931,0.0030398451455398417,0.01517609330426668,0.0030204755391027415,0.01251250726019772,0.01767120154045043,0.013699248411929914,0.010691379058198145,0.02015893284754319,0.017605423129135742,0.025612578193148647,0.011454388358345396,0.014693166247444031,0.00243258339934614,0.013393134155365837,0.030882264213739373,-0.005935919556059882,0.011900924108256434,0.012694655433063872,0.013646000165036483,0.011544512976882372,0.01060880098002985,0.009455915716771894,0.02020539837942359,-0.0016316913969037193,0.005366528005752493,0.013189680278975465,0.01565210434367169,-6.91622229845746e-05,0.019631414299382526,0.017974159625626027,0.015420931989084117,0.009844707751628903,0.016040707351474708,0.004410251427828724,0.008383684864655561,0.00932383736076394,0.010830373828710608,0.022764785065766478,0.002136252606419647,-0.002087222028428516,0.008401801349508612,0.016341547759947665,0.019797522538832733,0.008820696424034219,0.030272667013300177,0.016993280871178077,0.0005375351861106499,0.01171479919102826,0.01961845795382411,0.021546741006925593,0.004226238871079563,0.006247728026020631,0.01009174900448307,0.010370509587112884,0.024212315528800314,0.0212126457822664,0.004792964523701623",noise
"0.0180444748839363,0.014620293684698558,0.013739003777078809,0.01472127211593982,0.013656455856423999,0.013367365077694732,0.013940614526686467,0.013371648224521158,0.013684664055725328,0.01467420076495846,0.014410808867187767,0.013271837924232562,0.013239216785776728,0.014617870894574525,0.013927462237441679,0.014501144327526992,0.014516373294020963,0.014187998703994752,0.01455963740337883,0.015276956336532267,0.013637592704743969,0.012202522197343512,0.014048428687206271,0.013691023879800935,0.013635689083932222,0.0142856025347061,0.0140243738424033,0.013725764959615302,0.014263537838933592,0.01337026377302171,0.012929964932086698,0.014345523326166752,0.013428021359014455,0.01395986705535072,0.013943556486122805,0.013131748738131787,0.013805111336177628,0.014424047684651274,0.012756735438217794,0.012857627341240341,0.01562739562233098,0.014032247910306429,0.013244062366024795,0.015716346631170778,0.015230404154863198,0.014904798467835895,0.015465241740457696,0.014238660976052824,0.014538351461574783,0.017732281070810006,0.013752502179198507,0.012849839801555935,0.01531260596264318,0.014355344278990989,0.014828394050709898,0.015114542870002834,0.014207121440330928,0.013935768946438389,0.01466675933814891,0.013542887569359606,0.013067544799844717,0.014712878878724365,0.01301926205380132,0.01432644385393993,0.015089190101919125,0.014809228050264358,0.014038045300960388,0.014195137282038802,0.013954632098118421,0.014024373842403301,0.01423740631688143,0.013295633184379393,0.013683279604225862,0.01527695633653228,0.014293130489734369,0.013152645302951628,0.013394448410152762,0.013182973443611504,0.013135036810442986,0.013292821017271127,0.013517145424291666,0.013091642908757048,0.010932893644127528,0.014520007479207028,0.015383212989115193,0.01490743757850672,0.013982494184544891,0.013295373599723222,0.014270979265743148,0.01387251681855719,0.012705856845612937,0.014343619705354981,0.0116123132174835,0.01140421285147217,0.012701703491114616,0.011991955777098775,0.011665441543774965,0.011448818148220118,0.012061221616180728,0.012337289897993273,0.01095521792455614,0.006204429340078134,0.012260582632101735,0.012117291901908493,0.012852089535242571,0.012264519666053313,0.013195779619981429,0.013348891302998916,0.012506322773254468,0.012021375371462131,0.012685090073121172,0.012998192432544063,0.011734144949435227,0.013069794533531342,0.011943024069415028,0.012406382680637793,0.012027648667319028,0.011964007162453601,0.011573721631936283,0.011443842775643967,0.01128091013980224,0.011360213252255212,0.01232703630407544,0.012002771804438253,0.01125183665831375,0.010872799796229479,0.011049706739393789,0.011656615665465962,0.011886434614374938,0.011984773934945382,0.01150726795996259,0.011722636696346062,0.01261482915952399,0.011222114215184901,0.010879246148523807,0.011270310433009557,0.011936794037667503,0.011888078650530525,0.010955564037431023,0.01080829300917688,0.0110552445453916,0.010868300328856264,0.010985675857544164,0.01279078429228243,0.01198524984014832,0.011028939966902006,0.011061820690014006,0.011067228703683731,0.011429565619555871,0.012148874701739773,0.013139190164941316,0.012401364043952296,0.012250199245855903,0.011210303113330197,0.010160542763870817,0.011412433032250145,0.011541706191011462,0.011463008776089505,0.011378340914076135,0.010637529569541344,0.01064215882924267,0.010876953150727835,0.011115814298492621,0.010845932784318255,0.01087526585046295,0.004767541740084478,0.010617411758689974,0.011701177698104546,0.011876397341003927,0.011483775548581278,0.011551570407945059,0.01223860446454797,0.011420739741246893,0.0112103031133302,0.011225878192699022,0.011975775000198937,0.012167132155888771,0.011368390168923848,0.011252182771188612,0.011775808286746882,0.011559184891192039,0.011460456193637383,0.011440814287988923,0.012125468818577142,0.0100042728008702",time_warp
"0.0148283940507099,0.0124163334257901,0.0156324142590165,0.0140243738424033,0.0116123132174835,0.0164364344673231,0.0132203536340967,0.0128183435299434,0.0156324142590165,0.0144263839465566,0.0140243738424033,0.0148283940507099,0.0152304041548632,0.0128183435299434,0.0180444748839363,0.0148283940507099,0.0124163334257901,0.0160344243631698,0.0164364344673231,0.0132203536340967,0.01362236373825,0.0152304041548632,0.0124163334257901,0.0124163334257901,0.0128183435299434,0.0116123132174835,0.0132203536340967,0.01362236373825,0.0132203536340967,0.0144263839465566,0.0144263839465566,0.0124163334257901,0.0128183435299434,0.01362236373825,0.0116123132174835,0.0128183435299434,0.0148283940507099,0.0132203536340967,0.0124163334257901,0.0152304041548632,0.0144263839465566,0.0140243738424033,0.0152304041548632,0.01362236373825,0.0144263839465566,0.0172404546756297,0.01362236373825,0.0148283940507099,0.0172404546756297,0.0144263839465566,0.0128183435299434,0.0164364344673231,0.01362236373825,0.0124163334257901,0.0156324142590165,0.0124163334257901,0.0132203536340967,0.0168384445714764,0.0140243738424033,0.0132203536340967,0.0156324142590165,0.01362236373825,0.0124163334257901,0.0160344243631698,0.0132203536340967,0.0144263839465566,0.0144263839465566,0.0128183435299434,0.0140243738424033,0.0140243738424033,0.0132203536340967,0.0132203536340967,0.0148283940507099,0.01362236373825,0.0128183435299434,0.0140243738424033,0.0128183435299434,0.0128183435299434,0.0148283940507099,0.0132203536340967,0.0128183435299434,0.0148283940507099,0.0156324142590165,0.0156324142590165,0.0124163334257901,0.0140243738424033,0.0128183435299434,0.0168384445714764,0.0132203536340967,0.0124163334257901,0.0144263839465566,0.0140243738424033,0.0120143233216368,0.0116123132174835,0.0156324142590165,0.0132203536340967,0.0128183435299434,0.0112103031133302,0.0120143233216368,0.0128183435299434,0.0124163334257901,0.0124163334257901,0.01362236373825,0.0116123132174835,0.01362236373825,0.0116123132174835,0.0116123132174835,0.0124163334257901,0.0120143233216368,0.0128183435299434,0.0120143233216368,0.0124163334257901,0.0124163334257901,0.0116123132174835,0.0112103031133302,0.0120143233216368,0.0152304041548632,0.0112103031133302,0.0104062829050235,0.0116123132174835,0.0112103031133302,0.0120143233216368,0.0112103031133302,0.0116123132174835,0.0132203536340967,0.0124163334257901,0.0116123132174835,0.0112103031133302,0.0116123132174835,0.0112103031133302,0.0112103031133302,0.0120143233216368,0.0128183435299434,0.0112103031133302,0.0124163334257901,0.0108082930091769,0.0128183435299434,0.0075922121759504,0.0116123132174835,0.0112103031133302,0.0112103031133302,0.0116123132174835,0.0112103031133302,0.0104062829050235,0.0116123132174835,0.0116123132174835,0.0108082930091769,0.0116123132174835,0.0124163334257901,0.0124163334257901,0.0112103031133302,0.0116123132174835,0.01362236373825",original
"0.020312646222162563,0.013023588662886448,0.018386778618581172,0.01855820000739849,-0.0038366813472091,0.007634242475054674,0.03227622096467435,0.024421939039128218,0.012454418377930241,0.019598041941012483,0.006478739618076588,0.025458287274733055,0.01697872268374942,-0.011673081283254493,0.018245285769627136,0.013953663679115292,0.00968819445263815,0.012126957646520907,-0.010108058365871583,0.0005801453276136157,0.010228324670620823,0.016490340919428935,0.022373080288327227,0.0002834429800631297,0.008174342200723283,0.01324487184122336,-0.00283240645488967,0.00978446638005076,0.019692277043227503,0.01033260932920417,0.018384491543356266,0.013413239830268583,0.016032122360958672,0.006047249120760707,0.03168601472312691,0.014204460536258479,0.03326364547718166,0.00977560326138402,0.031288953765290395,0.004498359911077972,0.020457320421402886,0.004571441894295871,0.002116582601766724,0.012291337754199924,0.0018139110113928741,0.030784175308163866,0.020945527762582558,0.012031299418506943,0.01347075512098876,0.014513786024605915,0.018966126530778716,0.027960929973412485,0.01806933019340082,0.011038040273042804,-0.004018882761089266,-0.0013973317205046576,0.029770330213167558,0.02240196207562096,0.004529042644334864,0.013096749851758707,-0.004683207247672547,0.011169672617888395,0.016443860325752537,0.028745701574794842,-0.0010192217071239348,0.02840653518577537,0.031682712468328524,0.026585972976199284,0.016821619893357474,0.011781213797275038,0.002973756406274272,0.010502714513953019,0.012684523097256822,0.020330892614535693,0.005621532962949215,0.013378662900237872,0.029390153423569328,0.0014353992197520624,0.017746650273943832,0.012163995940645808,0.007043265853791348,0.010329119364040688,0.014326404313340542,0.02456654776772911,0.016488050165893168,0.01876170864662442,0.013383861074551823,0.017831990328990917,0.017097046225504512,0.01582353062635036,0.003661880320126888,0.034576296923690936,0.021170362080544278,0.012219174294043778,0.010071553121958607,0.017817467899992164,4.229206696591478e-05,4.8837517765789804e-05,0.010036570079366524,0.007653714556694077,0.0297550961453977,0.032554213050472,0.005718294401359236,0.01752551838716944,0.03424192509877864,0.014314842018974375,0.02452370903803712,0.016538422362537726,0.009629498489294458,0.014833155576535507,-0.005422674152617624,0.009191493579512815,0.002993597726078231,0.011827948909446788,0.0013921036359764351,0.012084694593871596,-0.0019531665242255147,0.013199501204256257,0.02193657304427911,-0.010033746838987624,0.023899420762221707,0.02511335278033953,0.019278043582483695,-0.000496869376228606,0.01843606457496107,0.015010125115931557,0.026597949208493746,0.015136470211219326,0.014887922889294334,0.020295170701705847,-0.004427630118280634,0.004484912809127756,0.018567974356107162,0.0009415731875566623,0.018943949627689877,0.018470806097402474,0.016578114796186927,0.006416024628971053,0.018681616761594327,0.014171296768076052,-0.006917109517969495,0.025892165838090543,0.012283174191541214,0.011679758599421906,0.004688526180827825,0.019954225103435592,0.0075579196104135285,0.011057558436101109,0.006088620002047098,0.02220395111420908,0.035324439918565945,0.02530655903851291,0.0203026864507082",noise
