Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-08 11:55:02

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,
Ch 1,,,,,,,,,,,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,
,,,Level,60 mV,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0100502526038326,,
2,-4.99453125,0.00924623239552602,,
3,-4.9890625,0.00964824249967933,,
4,-4.98359375,0.00964824249967933,,
5,-4.978125,0.0100502526038326,,
6,-4.97265625,0.00924623239552602,,
7,-4.9671875,0.00964824249967933,,
8,-4.96171875,0.0104522627079859,,
9,-4.95625,0.0100502526038326,,
10,-4.95078125,0.00924623239552602,,
11,-4.9453125,0.0100502526038326,,
12,-4.93984375,0.00844221218721941,,
13,-4.934375,0.0104522627079859,,
14,-4.92890625,0.00924623239552602,,
15,-4.9234375,0.00884422229137272,,
16,-4.91796875,0.0100502526038326,,
17,-4.9125,0.0112562829162925,,
18,-4.90703125,0.0104522627079859,,
19,-4.9015625,0.00964824249967933,,
20,-4.89609375,0.00884422229137272,,
21,-4.890625,0.0104522627079859,,
22,-4.88515625,0.0104522627079859,,
23,-4.8796875,0.0100502526038326,,
24,-4.87421875,0.0116582930204459,,
25,-4.86875,0.00924623239552602,,
26,-4.86328125,0.0112562829162925,,
27,-4.8578125,0.00964824249967933,,
28,-4.85234375,0.00924623239552602,,
29,-4.846875,0.00964824249967933,,
30,-4.84140625,0.00964824249967933,,
31,-4.8359375,0.00964824249967933,,
32,-4.83046875,0.0104522627079859,,
33,-4.825,0.0104522627079859,,
34,-4.81953125,0.0100502526038326,,
35,-4.8140625,0.00964824249967933,,
36,-4.80859375,0.00964824249967933,,
37,-4.803125,0.00884422229137272,,
38,-4.79765625,0.0100502526038326,,
39,-4.7921875,0.00924623239552602,,
40,-4.78671875,0.00884422229137272,,
41,-4.78125,0.0100502526038326,,
42,-4.77578125,0.0104522627079859,,
43,-4.7703125,0.00884422229137272,,
44,-4.76484375,0.0104522627079859,,
45,-4.759375,0.00924623239552602,,
46,-4.75390625,0.00964824249967933,,
47,-4.7484375,0.0104522627079859,,
48,-4.74296875,0.00964824249967933,,
49,-4.7375,0.0100502526038326,,
50,-4.73203125,0.0100502526038326,,
51,-4.7265625,0.0104522627079859,,
52,-4.72109375,0.0108542728121392,,
53,-4.715625,0.00884422229137272,,
54,-4.71015625,0.00924623239552602,,
