Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-20 11:47:43

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,,,,,,,
Ch 1,,,,,,,,,,,,Maximum(2),,,Maximum(1),,,Period(1),,,Frequency(1),,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,Cur,No signal,,Cur,0.0302,,Cur,0.016,,Cur,64,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,,,,,,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,,,,,,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,,,,,,,
,,,Level,60 mV,,,,,,,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0116582930204459,,
2,-4.99453125,0.0136683435412124,,
3,-4.9890625,0.014472363749519,,
4,-4.98359375,0.0120603031245992,,
5,-4.978125,0.0124623132287525,,
6,-4.97265625,0.0124623132287525,,
7,-4.9671875,0.0124623132287525,,
8,-4.96171875,0.0120603031245992,,
9,-4.95625,0.0116582930204459,,
10,-4.95078125,0.0128643233329058,,
11,-4.9453125,0.0124623132287525,,
12,-4.93984375,0.014472363749519,,
13,-4.934375,0.0112562829162925,,
14,-4.92890625,0.0116582930204459,,
15,-4.9234375,0.0120603031245992,,
16,-4.91796875,0.0120603031245992,,
17,-4.9125,0.0128643233329058,,
18,-4.90703125,0.0132663334370591,,
19,-4.9015625,0.0140703536453657,,
20,-4.89609375,0.0140703536453657,,
21,-4.890625,0.0132663334370591,,
22,-4.88515625,0.0140703536453657,,
23,-4.8796875,0.0124623132287525,,
24,-4.87421875,0.0124623132287525,,
25,-4.86875,0.0132663334370591,,
26,-4.86328125,0.014472363749519,,
27,-4.8578125,0.0128643233329058,,
28,-4.85234375,0.0152763839578256,,
29,-4.846875,0.0136683435412124,,
30,-4.84140625,0.0124623132287525,,
31,-4.8359375,0.0120603031245992,,
32,-4.83046875,0.0120603031245992,,
33,-4.825,0.0128643233329058,,
