File,Peak Range,Peak Data
{'Trace 0.csv'},70-275,"0.014472363749519,0.0108542728121392,0.0140703536453657,0.0132663334370591,0.0116582930204459,0.0104522627079859,0.0148743738536723,0.0128643233329058,0.014472363749519,0.0148743738536723,0.0128643233329058,0.0088442222913727,0.014472363749519,0.0128643233329058,0.0128643233329058,0.0148743738536723,0.014472363749519,0.0132663334370591,0.0124623132287525,0.0128643233329058,0.0132663334370591,0.0124623132287525,0.0120603031245992,0.0136683435412124,0.0176884445827454,0.0132663334370591,0.0128643233329058,0.018492464791052,0.0140703536453657,0.0132663334370591,0.0160804041661322,0.0124623132287525,0.0136683435412124,0.014472363749519,0.0132663334370591,0.0128643233329058,0.018492464791052,0.0132663334370591,0.0128643233329058,0.0156783940619789,0.0132663334370591,0.0132663334370591,0.0164824142702855,0.0128643233329058,0.0124623132287525,0.0152763839578256,0.0128643233329058,0.0120603031245992,0.014472363749519,0.0128643233329058,0.0124623132287525,0.014472363749519,0.0136683435412124,0.0156783940619789,0.014472363749519,0.0132663334370591,0.0128643233329058,0.0156783940619789,0.0128643233329058,0.0128643233329058,0.0136683435412124,0.0136683435412124,0.0128643233329058,0.014472363749519,0.014472363749519,0.0140703536453657,0.0128643233329058,0.0136683435412124,0.0096482424996793,0.0116582930204459,0.0140703536453657,0.0132663334370591,0.0128643233329058,0.0152763839578256,0.0128643233329058,0.014472363749519,0.0140703536453657,0.0124623132287525,0.0148743738536723,0.0152763839578256,0.0112562829162925,0.0132663334370591,0.0132663334370591,0.0128643233329058,0.0128643233329058,0.0152763839578256,0.0140703536453657,0.0136683435412124,0.0104522627079859,0.0132663334370591,0.0160804041661322,0.0317587982281111,0.0148743738536723,0.0136683435412124,0.0136683435412124,0.0201005052076653,0.0136683435412124,0.0164824142702855,0.0120603031245992,0.0128643233329058,0.0088442222913727,0.0132663334370591,0.0128643233329058,0.0148743738536723,0.0140703536453657,0.0132663334370591,0.0164824142702855,0.0136683435412124,0.014472363749519,0.0140703536453657,0.0112562829162925,0.0108542728121392,0.0128643233329058,0.0124623132287525,0.0124623132287525,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0128643233329058,0.0104522627079859,0.0100502526038326,0.009246232395526,0.0128643233329058,0.0128643233329058,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0116582930204459,0.0136683435412124,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0120603031245992,0.0136683435412124,0.0168844243744388,0.0120603031245992,0.0104522627079859,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.0188944748952053,0.0116582930204459,0.0112562829162925,0.0132663334370591,0.0120603031245992,0.0245226163533516,0.0116582930204459,0.0116582930204459,0.0084422121872194,0.0136683435412124,0.0104522627079859,0.0116582930204459,0.0104522627079859,0.0140703536453657,0.0136683435412124,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0116582930204459,0.0104522627079859,0.0108542728121392,0.0104522627079859,0.0116582930204459,0.0112562829162925,0.0104522627079859,0.0160804041661322,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.014472363749519,0.0108542728121392,0.0120603031245992,0.0072361818747595,0.0100502526038326,0.0124623132287525,0.0136683435412124,0.0116582930204459,0.0116582930204459,0.0084422121872194,0.0112562829162925,0.0108542728121392,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0124623132287525,0.0112562829162925,0.0132663334370591,0.0108542728121392,0.0132663334370591,0.0116582930204459,0.0128643233329058,0.0116582930204459,0.0108542728121392,0.0104522627079859"
{'Trace 0.csv'},357-555,"0.0124623132287525,0.0156783940619789,0.0116582930204459,0.0132663334370591,0.0128643233329058,0.0192964849993587,0.0160804041661322,0.0148743738536723,0.0160804041661322,0.0140703536453657,0.0136683435412124,0.0156783940619789,0.0136683435412124,0.0124623132287525,0.0152763839578256,0.0132663334370591,0.0164824142702855,0.0188944748952053,0.014472363749519,0.0148743738536723,0.0164824142702855,0.0136683435412124,0.0120603031245992,0.0172864344785921,0.0128643233329058,0.0104522627079859,0.0164824142702855,0.0128643233329058,0.0096482424996793,0.0148743738536723,0.0128643233329058,0.0104522627079859,0.0148743738536723,0.0140703536453657,0.0160804041661322,0.0152763839578256,0.0148743738536723,0.0128643233329058,0.0152763839578256,0.0136683435412124,0.0128643233329058,0.0140703536453657,0.0140703536453657,0.0148743738536723,0.0148743738536723,0.0152763839578256,0.0124623132287525,0.0128643233329058,0.0136683435412124,0.0128643233329058,0.0136683435412124,0.0136683435412124,0.0136683435412124,0.0120603031245992,0.014472363749519,0.0120603031245992,0.0120603031245992,0.0180904546868987,0.0128643233329058,0.0132663334370591,0.0148743738536723,0.0136683435412124,0.0136683435412124,0.0128643233329058,0.0120603031245992,0.0132663334370591,0.0160804041661322,0.0140703536453657,0.014472363749519,0.0156783940619789,0.0116582930204459,0.0140703536453657,0.0168844243744388,0.0132663334370591,0.0140703536453657,0.0116582930204459,0.014472363749519,0.0132663334370591,0.0156783940619789,0.0140703536453657,0.0140703536453657,0.019698495103512,0.0132663334370591,0.0132663334370591,0.0176884445827454,0.0128643233329058,0.0116582930204459,0.0164824142702855,0.0136683435412124,0.0128643233329058,0.014472363749519,0.0136683435412124,0.0124623132287525,0.0132663334370591,0.0132663334370591,0.0136683435412124,0.0124623132287525,0.0128643233329058,0.0128643233329058,0.0120603031245992,0.0128643233329058,0.0116582930204459,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.0124623132287525,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.019698495103512,0.0120603031245992,0.0132663334370591,0.0120603031245992,0.0112562829162925,0.0136683435412124,0.0120603031245992,0.0104522627079859,0.0100502526038326,0.0108542728121392,0.0116582930204459,0.0096482424996793,0.0116582930204459,0.0120603031245992,0.0140703536453657,0.0112562829162925,0.0112562829162925,0.0128643233329058,0.0120603031245992,0.0120603031245992,0.0080402020830661,0.0116582930204459,0.0112562829162925,0.0104522627079859,0.0128643233329058,0.0124623132287525,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.009246232395526,0.0100502526038326,0.0120603031245992,-0.0012060303124599,0.0136683435412124,0.0120603031245992,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0064321616664528,0.0116582930204459,0.0124623132287525,0.0108542728121392,0.0076381919789128,0.0100502526038326,0.0108542728121392,0.0096482424996793,0.0140703536453657,0.0100502526038326,0.0128643233329058,0.0120603031245992,0.014472363749519,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0100502526038326,0.014472363749519,0.0104522627079859,0.0132663334370591,0.0124623132287525,0.0116582930204459,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0100502526038326,0.0120603031245992,0.0108542728121392,0.0104522627079859,0.0124623132287525,0.0116582930204459,0.0112562829162925,0.0128643233329058,0.0096482424996793,0.0112562829162925,0.0120603031245992,0.0160804041661322,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.0124623132287525,0.0112562829162925,0.0104522627079859,0.0132663334370591,0.0128643233329058,0.0120603031245992,0.0108542728121392"
{'Trace 0.csv'},632-820,"0.0132663334370591,0.0168844243744388,0.0128643233329058,0.014472363749519,0.0172864344785921,0.0136683435412124,0.0124623132287525,0.0164824142702855,0.0148743738536723,0.0168844243744388,0.0152763839578256,0.0132663334370591,0.0128643233329058,0.0156783940619789,0.0132663334370591,0.0116582930204459,0.0152763839578256,0.0132663334370591,0.0124623132287525,0.0164824142702855,0.0148743738536723,0.0104522627079859,0.0156783940619789,0.0140703536453657,0.0132663334370591,0.014472363749519,0.0152763839578256,0.0128643233329058,0.014472363749519,0.0132663334370591,0.0116582930204459,0.0140703536453657,0.0148743738536723,0.0120603031245992,0.0140703536453657,0.0172864344785921,0.0124623132287525,0.0128643233329058,0.0136683435412124,0.0132663334370591,0.0120603031245992,0.0152763839578256,0.0132663334370591,0.0128643233329058,0.0148743738536723,0.014472363749519,0.0128643233329058,0.0140703536453657,0.0136683435412124,0.0140703536453657,0.0180904546868987,0.0116582930204459,0.0132663334370591,0.0148743738536723,0.0128643233329058,0.0160804041661322,0.0116582930204459,0.0192964849993587,0.0120603031245992,0.0164824142702855,0.0128643233329058,0.0140703536453657,0.0156783940619789,0.0136683435412124,0.0148743738536723,0.0172864344785921,0.0132663334370591,0.0128643233329058,0.0124623132287525,0.0140703536453657,0.0136683435412124,0.0152763839578256,0.0136683435412124,0.0148743738536723,0.0160804041661322,0.0140703536453657,0.0128643233329058,0.0156783940619789,0.0124623132287525,0.0128643233329058,0.0148743738536723,0.0116582930204459,0.0136683435412124,0.0168844243744388,0.0124623132287525,0.0136683435412124,0.0164824142702855,0.0136683435412124,0.0128643233329058,0.0140703536453657,0.0132663334370591,0.0128643233329058,0.0132663334370591,0.0132663334370591,0.0132663334370591,0.0124623132287525,0.0120603031245992,0.0128643233329058,0.0076381919789128,0.0108542728121392,0.0124623132287525,0.0124623132287525,0.0136683435412124,0.0120603031245992,0.0124623132287525,0.0128643233329058,0.0116582930204459,0.0132663334370591,0.0128643233329058,0.0120603031245992,0.0120603031245992,0.0096482424996793,0.0124623132287525,0.0084422121872194,0.0088442222913727,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0104522627079859,0.0116582930204459,0.0116582930204459,0.0108542728121392,0.0128643233329058,0.0116582930204459,0.0104522627079859,0.0104522627079859,0.0100502526038326,0.0120603031245992,0.0112562829162925,0.0136683435412124,0.0108542728121392,0.0132663334370591,0.0112562829162925,0.0120603031245992,0.0128643233329058,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0116582930204459,0.0124623132287525,0.0128643233329058,0.0128643233329058,0.0104522627079859,0.0108542728121392,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0100502526038326,0.0132663334370591,0.0108542728121392,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0136683435412124,0.0124623132287525,0.0108542728121392,0.0104522627079859,0.0124623132287525,0.0120603031245992,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0128643233329058,0.0096482424996793,0.0108542728121392,0.0120603031245992,0.0136683435412124,0.0136683435412124,0.0112562829162925,0.0140703536453657"
{'Trace 1.csv'},93-281,"0.0156783940619789,0.0128643233329058,0.0120603031245992,0.014472363749519,0.0140703536453657,0.014472363749519,0.0148743738536723,0.0140703536453657,0.0140703536453657,0.0132663334370591,0.014472363749519,0.0132663334370591,0.014472363749519,0.014472363749519,0.0120603031245992,0.014472363749519,0.0148743738536723,0.0128643233329058,0.0160804041661322,0.0156783940619789,0.0128643233329058,0.0148743738536723,0.014472363749519,0.0152763839578256,0.0140703536453657,0.0140703536453657,0.0140703536453657,0.0128643233329058,0.0148743738536723,0.0140703536453657,0.014472363749519,0.0156783940619789,0.0128643233329058,0.014472363749519,0.0160804041661322,0.0124623132287525,0.0132663334370591,0.0160804041661322,0.0136683435412124,0.0136683435412124,0.0164824142702855,0.0116582930204459,0.0132663334370591,0.0160804041661322,0.0136683435412124,0.0132663334370591,0.0160804041661322,0.0132663334370591,0.0132663334370591,0.0152763839578256,0.0148743738536723,0.0132663334370591,0.0164824142702855,0.0148743738536723,0.0140703536453657,0.0152763839578256,0.0136683435412124,0.0124623132287525,0.0168844243744388,0.0132663334370591,0.0128643233329058,0.0156783940619789,0.0140703536453657,0.0128643233329058,0.0152763839578256,0.0140703536453657,0.0132663334370591,0.0160804041661322,0.0136683435412124,0.0124623132287525,0.0148743738536723,0.0136683435412124,0.0136683435412124,0.014472363749519,0.0136683435412124,0.0140703536453657,0.0152763839578256,0.014472363749519,0.0136683435412124,0.0136683435412124,0.0152763839578256,0.0136683435412124,0.0148743738536723,0.0140703536453657,0.0132663334370591,0.0172864344785921,0.0140703536453657,0.0128643233329058,0.0148743738536723,0.0148743738536723,0.0128643233329058,0.0124623132287525,0.0128643233329058,0.0112562829162925,0.0072361818747595,0.0120603031245992,0.0132663334370591,0.0108542728121392,0.0128643233329058,0.0104522627079859,0.0132663334370591,0.0116582930204459,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.0116582930204459,0.0124623132287525,0.0132663334370591,0.0120603031245992,0.0128643233329058,0.0124623132287525,0.0128643233329058,0.0116582930204459,0.0128643233329058,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0132663334370591,0.0112562829162925,0.0112562829162925,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0136683435412124,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.014472363749519,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0128643233329058,0.0120603031245992,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0124623132287525,0.0132663334370591,0.0112562829162925,0.0120603031245992,0.0124623132287525,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0128643233329058,0.0112562829162925,0.0100502526038326,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0124623132287525,0.0116582930204459,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0136683435412124,0.0160804041661322,0.0168844243744388,0.0172864344785921,0.0188944748952053,0.0164824142702855,0.0164824142702855,0.0168844243744388,0.0164824142702855,0.0168844243744388,0.0172864344785921,0.0180904546868987,0.0140703536453657,0.0188944748952053,0.014472363749519,0.0140703536453657,0.0156783940619789,0.0120603031245992,0.0136683435412124,0.0140703536453657,0.0132663334370591,0.0124623132287525,0.0168844243744388,0.0128643233329058,0.0104522627079859"
{'Trace 1.csv'},329-519,"0.0132663334370591,0.0136683435412124,0.0168844243744388,0.0136683435412124,0.0136683435412124,0.0156783940619789,0.0120603031245992,0.0128643233329058,0.0160804041661322,0.0136683435412124,0.0140703536453657,0.0176884445827454,0.0156783940619789,0.0136683435412124,0.0209045254159719,0.0112562829162925,0.0136683435412124,0.0172864344785921,0.0152763839578256,0.0132663334370591,0.0164824142702855,0.0136683435412124,0.0128643233329058,0.0152763839578256,0.0132663334370591,0.0128643233329058,0.0156783940619789,0.0148743738536723,0.014472363749519,0.0160804041661322,0.0140703536453657,0.0136683435412124,0.0140703536453657,0.014472363749519,0.0128643233329058,0.014472363749519,0.0148743738536723,0.0128643233329058,0.0132663334370591,0.0132663334370591,0.0136683435412124,0.0152763839578256,0.0152763839578256,0.0132663334370591,0.014472363749519,0.014472363749519,0.0140703536453657,0.0168844243744388,0.0152763839578256,0.0124623132287525,0.0152763839578256,0.014472363749519,0.0136683435412124,0.0140703536453657,0.014472363749519,0.0160804041661322,0.0132663334370591,0.014472363749519,0.0136683435412124,0.0128643233329058,0.0148743738536723,0.0136683435412124,0.0140703536453657,0.0152763839578256,0.0136683435412124,0.0132663334370591,0.0160804041661322,0.0128643233329058,0.0132663334370591,0.0168844243744388,0.0136683435412124,0.0128643233329058,0.0160804041661322,0.014472363749519,0.0132663334370591,0.0160804041661322,0.0136683435412124,0.0124623132287525,0.0152763839578256,0.0132663334370591,0.0112562829162925,0.0205025153118186,0.0152763839578256,0.0160804041661322,0.0217085456242785,0.0128643233329058,0.0112562829162925,0.0164824142702855,0.0176884445827454,0.0136683435412124,0.0156783940619789,0.0128643233329058,0.0124623132287525,0.0136683435412124,0.0116582930204459,0.0124623132287525,0.0136683435412124,0.0120603031245992,0.0132663334370591,0.0128643233329058,0.0132663334370591,0.0136683435412124,0.0116582930204459,0.0128643233329058,0.0116582930204459,0.0132663334370591,0.0108542728121392,0.0120603031245992,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0104522627079859,0.0128643233329058,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0124623132287525,0.0124623132287525,0.0128643233329058,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0108542728121392,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0112562829162925,0.0116582930204459,0.0124623132287525,0.0116582930204459,0.0116582930204459,0.0124623132287525,0.0124623132287525,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0124623132287525,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0128643233329058,0.0116582930204459,0.0116582930204459,0.0104522627079859,0.0132663334370591,0.0124623132287525,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0128643233329058,0.0160804041661322,0.0136683435412124,0.0156783940619789,0.0136683435412124,0.0140703536453657,0.0172864344785921,0.0164824142702855,0.0148743738536723,0.0164824142702855,0.0136683435412124,0.0140703536453657,0.0176884445827454,0.0132663334370591,0.0124623132287525,0.0164824142702855,0.0132663334370591,0.0136683435412124,0.0152763839578256,0.0168844243744388,0.0116582930204459,0.0164824142702855,0.0152763839578256,0.0132663334370591,0.0148743738536723,0.0160804041661322,0.0124623132287525,0.0152763839578256,0.0132663334370591,0.0116582930204459,0.0140703536453657,0.0108542728121392,0.0120603031245992,0.0156783940619789,0.0140703536453657,0.0116582930204459,0.0136683435412124"
{'Trace 1.csv'},555-746,"0.0140703536453657,0.0152763839578256,0.0140703536453657,0.0136683435412124,0.0148743738536723,0.0136683435412124,0.0124623132287525,0.0148743738536723,0.014472363749519,0.0128643233329058,0.014472363749519,0.0152763839578256,0.0128643233329058,0.0148743738536723,0.0136683435412124,0.0136683435412124,0.0148743738536723,0.0132663334370591,0.0148743738536723,0.0152763839578256,0.0148743738536723,0.0124623132287525,0.0140703536453657,0.0136683435412124,0.0128643233329058,0.0132663334370591,0.014472363749519,0.0140703536453657,0.0132663334370591,0.0140703536453657,0.0128643233329058,0.0128643233329058,0.014472363749519,0.0120603031245992,0.014472363749519,0.0152763839578256,0.0128643233329058,0.0140703536453657,0.0148743738536723,0.0128643233329058,0.0132663334370591,0.0172864344785921,0.0136683435412124,0.0124623132287525,0.0160804041661322,0.0140703536453657,0.0128643233329058,0.0168844243744388,0.0124623132287525,0.0136683435412124,0.0164824142702855,0.0140703536453657,0.0148743738536723,0.0156783940619789,0.0136683435412124,0.0136683435412124,0.0160804041661322,0.0132663334370591,0.0120603031245992,0.0160804041661322,0.0124623132287525,0.0128643233329058,0.0156783940619789,0.014472363749519,0.0128643233329058,0.0156783940619789,0.0136683435412124,0.0128643233329058,0.0164824142702855,0.014472363749519,0.0124623132287525,0.0140703536453657,0.0136683435412124,0.0124623132287525,0.0148743738536723,0.0140703536453657,0.0124623132287525,0.0140703536453657,0.0132663334370591,0.0136683435412124,0.014472363749519,0.014472363749519,0.0132663334370591,0.0140703536453657,0.014472363749519,0.0132663334370591,0.0160804041661322,0.0128643233329058,0.0132663334370591,0.0148743738536723,0.0152763839578256,0.0108542728121392,0.0124623132287525,0.0132663334370591,0.0128643233329058,0.0128643233329058,0.0128643233329058,0.0120603031245992,0.0128643233329058,0.0128643233329058,0.0132663334370591,0.0128643233329058,0.0120603031245992,0.0132663334370591,0.0132663334370591,0.0124623132287525,0.0128643233329058,0.0124623132287525,0.0128643233329058,0.0120603031245992,0.0132663334370591,0.0124623132287525,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0124623132287525,0.0108542728121392,0.0124623132287525,0.0124623132287525,0.0128643233329058,0.0128643233329058,0.0112562829162925,0.0124623132287525,0.0136683435412124,0.0112562829162925,0.0112562829162925,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0128643233329058,0.0132663334370591,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0136683435412124,0.0060301515622995,0.0128643233329058,0.0112562829162925,0.0124623132287525,0.0136683435412124,0.0128643233329058,0.0136683435412124,0.0124623132287525,0.0132663334370591,0.0132663334370591,0.0124623132287525,0.0124623132287525,0.0124623132287525,0.0108542728121392,0.0124623132287525,0.0140703536453657,0.0112562829162925,0.0112562829162925,0.0108542728121392,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0136683435412124,0.0188944748952053,0.0112562829162925,0.0096482424996793,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0104522627079859,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.0104522627079859,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0112562829162925,0.0116582930204459,0.0132663334370591,0.0152763839578256,0.0120603031245992,0.0128643233329058,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0104522627079859"
{'Trace 10.csv'},70-256,"0.0148743738536723,0.0136683435412124,0.0136683435412124,0.0140703536453657,0.0136683435412124,0.0128643233329058,0.0140703536453657,0.0136683435412124,0.0128643233329058,0.0132663334370591,0.0148743738536723,0.0124623132287525,0.014472363749519,0.0140703536453657,0.0132663334370591,0.0120603031245992,0.0128643233329058,0.0124623132287525,0.0124623132287525,0.0140703536453657,0.0116582930204459,0.0124623132287525,0.014472363749519,0.0120603031245992,0.0128643233329058,0.0156783940619789,0.0132663334370591,0.0132663334370591,0.0148743738536723,0.0116582930204459,0.0124623132287525,0.0160804041661322,0.0140703536453657,0.014472363749519,0.0152763839578256,0.0136683435412124,0.0116582930204459,0.0168844243744388,0.0128643233329058,0.0128643233329058,0.0152763839578256,0.0152763839578256,0.0136683435412124,0.0156783940619789,0.0132663334370591,0.014472363749519,0.0168844243744388,0.0128643233329058,0.0128643233329058,0.0164824142702855,0.0128643233329058,0.0116582930204459,0.0152763839578256,0.0120603031245992,0.014472363749519,0.014472363749519,0.0120603031245992,0.0132663334370591,0.0148743738536723,0.0132663334370591,0.0132663334370591,0.0156783940619789,0.0124623132287525,0.0132663334370591,0.0152763839578256,0.0140703536453657,0.0124623132287525,0.014472363749519,0.0148743738536723,0.0072361818747595,0.014472363749519,0.0132663334370591,0.0140703536453657,0.014472363749519,0.0132663334370591,0.0132663334370591,0.0124623132287525,0.0136683435412124,0.0116582930204459,0.0148743738536723,0.0128643233329058,0.0112562829162925,0.0140703536453657,0.014472363749519,0.0096482424996793,0.0124623132287525,0.014472363749519,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0140703536453657,0.0124623132287525,0.0124623132287525,0.0108542728121392,0.0128643233329058,0.0120603031245992,0.0128643233329058,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0140703536453657,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0124623132287525,0.0120603031245992,0.0116582930204459,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0100502526038326,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0112562829162925,0.0104522627079859,0.0104522627079859,0.0112562829162925,0.0112562829162925,0.0096482424996793,0.0132663334370591,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0128643233329058,0.0108542728121392,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0128643233329058,0.0112562829162925,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0076381919789128,0.0116582930204459,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0132663334370591,0.0128643233329058,0.0108542728121392,0.0116582930204459,0.0108542728121392,0.014472363749519,0.0108542728121392,0.0120603031245992,0.014472363749519,0.0116582930204459,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0104522627079859,0.0104522627079859"
{'Trace 10.csv'},363-562,"0.014472363749519,0.0128643233329058,0.0132663334370591,0.0148743738536723,0.0128643233329058,0.0136683435412124,0.0152763839578256,0.0140703536453657,0.0160804041661322,0.0188944748952053,0.0160804041661322,0.0160804041661322,0.0156783940619789,0.0132663334370591,0.0160804041661322,0.0172864344785921,0.0140703536453657,0.0136683435412124,0.018492464791052,0.0148743738536723,0.0136683435412124,0.0156783940619789,0.0128643233329058,0.0132663334370591,0.0156783940619789,0.0136683435412124,0.0120603031245992,0.0152763839578256,0.0140703536453657,0.0124623132287525,0.0152763839578256,0.0124623132287525,0.0128643233329058,0.0160804041661322,0.0128643233329058,0.0172864344785921,0.0152763839578256,0.0128643233329058,0.0132663334370591,0.0152763839578256,0.014472363749519,0.0140703536453657,0.0136683435412124,0.0140703536453657,0.0124623132287525,0.0152763839578256,0.0140703536453657,0.0136683435412124,0.0124623132287525,0.0152763839578256,0.0116582930204459,0.0120603031245992,0.0120603031245992,0.0124623132287525,0.0124623132287525,0.0148743738536723,0.0112562829162925,0.0136683435412124,0.0124623132287525,0.0108542728121392,0.0120603031245992,0.0136683435412124,0.014472363749519,0.0136683435412124,0.0132663334370591,0.0140703536453657,0.0136683435412124,0.014472363749519,0.0128643233329058,0.0148743738536723,0.0152763839578256,0.0120603031245992,0.0128643233329058,0.0156783940619789,0.0140703536453657,0.0132663334370591,0.0152763839578256,0.0124623132287525,0.0132663334370591,0.0172864344785921,0.0124623132287525,0.0128643233329058,0.0176884445827454,0.0132663334370591,0.0128643233329058,0.014472363749519,0.0120603031245992,0.0120603031245992,0.0156783940619789,0.0128643233329058,0.0132663334370591,0.0124623132287525,0.0136683435412124,0.0148743738536723,0.0120603031245992,0.0128643233329058,0.0112562829162925,0.0116582930204459,0.0124623132287525,0.0136683435412124,0.0136683435412124,0.0132663334370591,0.0116582930204459,0.0120603031245992,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0104522627079859,0.0140703536453657,0.0112562829162925,0.0132663334370591,0.0132663334370591,0.0132663334370591,0.0128643233329058,0.0104522627079859,0.0136683435412124,0.0112562829162925,0.0100502526038326,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0104522627079859,0.0104522627079859,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0100502526038326,0.0112562829162925,0.0112562829162925,0.0080402020830661,0.0104522627079859,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0100502526038326,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0112562829162925,0.0104522627079859,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0128643233329058,0.0096482424996793,0.0112562829162925,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0100502526038326,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0140703536453657,0.0152763839578256,0.0152763839578256,0.014472363749519,0.0136683435412124,0.0148743738536723,0.0148743738536723,0.0128643233329058,0.0172864344785921,0.0156783940619789,0.0132663334370591,0.0156783940619789,0.0156783940619789,0.0112562829162925,0.0156783940619789,0.0180904546868987,0.0124623132287525,0.0168844243744388,0.0152763839578256,0.0128643233329058"
