File,Peak Range,Peak Data
{'Trace 0.csv'},70-238,"0.0104522627079859,0.0136683435412124,0.0128643233329058,0.0108542728121392,0.0124623132287525,0.0140703536453657,0.0116582930204459,0.0116582930204459,0.0209045254159719,0.0104522627079859,0.0124623132287525,0.0128643233329058,0.0124623132287525,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0108542728121392,0.0124623132287525,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0100502526038326,0.0128643233329058,0.0128643233329058,0.0116582930204459,0.0112562829162925,0.0136683435412124,0.0124623132287525,0.0124623132287525,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0140703536453657,0.0124623132287525,0.0108542728121392,0.0140703536453657,0.0120603031245992,0.0124623132287525,0.0160804041661322,0.0132663334370591,0.0112562829162925,0.0148743738536723,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0124623132287525,0.0148743738536723,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0152763839578256,0.0152763839578256,0.0136683435412124,0.0160804041661322,0.0136683435412124,0.0120603031245992,0.0108542728121392,0.0148743738536723,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0128643233329058,0.0136683435412124,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0100502526038326,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0116582930204459,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.0128643233329058,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0100502526038326,0.0132663334370591,0.0112562829162925,0.0108542728121392,0.0100502526038326"
{'Trace 0.csv'},323-513,"0.0132663334370591,0.0116582930204459,0.0148743738536723,0.0112562829162925,0.0116582930204459,0.0140703536453657,0.0116582930204459,0.0120603031245992,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0156783940619789,0.0120603031245992,0.0112562829162925,0.0136683435412124,0.0108542728121392,0.0128643233329058,0.0128643233329058,0.0112562829162925,0.0132663334370591,0.0136683435412124,0.0108542728121392,0.0128643233329058,0.0132663334370591,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0104522627079859,0.0116582930204459,0.014472363749519,0.0116582930204459,0.0108542728121392,0.0140703536453657,0.0128643233329058,0.0120603031245992,0.0132663334370591,0.0124623132287525,0.0112562829162925,0.0136683435412124,0.0108542728121392,0.0104522627079859,0.0136683435412124,0.0120603031245992,0.0044221111456863,0.0136683435412124,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.0140703536453657,0.0104522627079859,0.0136683435412124,0.0132663334370591,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0096482424996793,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0128643233329058,0.0132663334370591,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0128643233329058,0.0108542728121392,0.0124623132287525,0.0132663334370591,0.0120603031245992,0.0120603031245992,0.0128643233329058,0.0116582930204459,0.0136683435412124,0.014472363749519,0.0116582930204459,0.0128643233329058,0.014472363749519,0.0120603031245992,0.0128643233329058,0.014472363749519,0.0112562829162925,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0120603031245992,0.0140703536453657,0.0120603031245992,0.0108542728121392,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0112562829162925,0.0112562829162925,0.0116582930204459,0.0132663334370591,0.0108542728121392,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0136683435412124,0.0120603031245992,0.0124623132287525,0.0124623132287525,0.0112562829162925,0.0116582930204459,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0128643233329058,0.0104522627079859,0.0112562829162925,0.0108542728121392,0.0100502526038326,0.0116582930204459,0.0128643233329058,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0148743738536723,0.0112562829162925,0.0104522627079859,0.0128643233329058,0.0100502526038326,0.0108542728121392,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0112562829162925,0.0120603031245992,0.0124623132287525,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.014472363749519,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0100502526038326,0.0104522627079859,0.0124623132287525,0.0116582930204459,0.0108542728121392,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0116582930204459,0.0116582930204459,0.0128643233329058,0.0112562829162925,0.0108542728121392,0.0128643233329058,0.0124623132287525,0.0160804041661322,0.0148743738536723"
{'Trace 0.csv'},582-771,"0.0116582930204459,0.0120603031245992,0.0080402020830661,0.0108542728121392,0.0136683435412124,0.0156783940619789,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0132663334370591,0.014472363749519,0.0104522627079859,0.0132663334370591,0.014472363749519,0.0108542728121392,0.0132663334370591,0.0132663334370591,0.0120603031245992,0.0116582930204459,0.0136683435412124,0.0120603031245992,0.0136683435412124,0.0136683435412124,0.0120603031245992,0.0120603031245992,0.0136683435412124,0.0116582930204459,0.0120603031245992,0.014472363749519,0.0108542728121392,0.0112562829162925,0.0132663334370591,0.0112562829162925,0.0160804041661322,0.0148743738536723,0.0104522627079859,0.014472363749519,0.0132663334370591,0.0116582930204459,0.0112562829162925,0.0140703536453657,0.0116582930204459,0.0108542728121392,0.014472363749519,0.0112562829162925,0.0100502526038326,0.0136683435412124,0.0112562829162925,0.0108542728121392,0.014472363749519,0.0116582930204459,0.0120603031245992,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0116582930204459,0.0120603031245992,0.0116582930204459,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0124623132287525,0.0128643233329058,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0132663334370591,0.0108542728121392,0.0116582930204459,0.0132663334370591,0.0116582930204459,0.0124623132287525,0.0140703536453657,0.0108542728121392,0.0128643233329058,0.0136683435412124,0.0104522627079859,0.0116582930204459,0.0164824142702855,0.0112562829162925,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0124623132287525,0.0128643233329058,0.0104522627079859,0.0112562829162925,0.0120603031245992,0.0140703536453657,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0132663334370591,0.0104522627079859,0.0108542728121392,0.0124623132287525,0.0116582930204459,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0108542728121392,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0128643233329058,0.0108542728121392,0.0104522627079859,0.0116582930204459,0.0104522627079859,0.0100502526038326,0.0108542728121392,0.0108542728121392,0.014472363749519,0.0132663334370591,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0128643233329058,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0104522627079859,0.0120603031245992,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0128643233329058,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0096482424996793,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0116582930204459,0.0116582930204459,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0116582930204459,0.0104522627079859,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0124623132287525,0.0112562829162925,0.0124623132287525"
{'Trace 1.csv'},95-294,"0.0136683435412124,0.0128643233329058,0.0116582930204459,0.0140703536453657,0.0108542728121392,0.0116582930204459,0.0132663334370591,0.0100502526038326,0.0104522627079859,0.014472363749519,0.0112562829162925,0.0112562829162925,0.0140703536453657,0.0104522627079859,0.0104522627079859,0.0140703536453657,0.0120603031245992,0.0108542728121392,0.0156783940619789,0.0136683435412124,0.0148743738536723,0.014472363749519,0.0120603031245992,0.0096482424996793,0.0128643233329058,0.0112562829162925,0.0096482424996793,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0108542728121392,0.0124623132287525,0.009246232395526,0.0112562829162925,0.0140703536453657,0.0112562829162925,0.0124623132287525,0.0128643233329058,0.009246232395526,0.0108542728121392,0.0128643233329058,0.0112562829162925,0.0136683435412124,0.0136683435412124,0.0108542728121392,0.0120603031245992,0.0124623132287525,0.0120603031245992,0.0120603031245992,0.0120603031245992,0.0112562829162925,0.0116582930204459,0.0140703536453657,0.0112562829162925,0.0124623132287525,0.0132663334370591,0.0104522627079859,0.009246232395526,0.0132663334370591,0.0112562829162925,0.0108542728121392,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0136683435412124,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0140703536453657,0.0108542728121392,0.0108542728121392,0.0140703536453657,0.0100502526038326,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0112562829162925,0.0136683435412124,0.0124623132287525,0.0100502526038326,0.0120603031245992,0.0104522627079859,0.0124623132287525,0.0132663334370591,0.0120603031245992,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0112562829162925,0.0128643233329058,0.0104522627079859,0.0088442222913727,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0120603031245992,0.0108542728121392,0.0088442222913727,0.0112562829162925,0.0112562829162925,0.0112562829162925,0.0128643233329058,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0100502526038326,0.0108542728121392,0.0124623132287525,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0112562829162925,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0120603031245992,0.0108542728121392,0.0128643233329058,0.0116582930204459,0.004020101041533,0.0116582930204459,0.0124623132287525,0.0100502526038326,0.0100502526038326,0.0004020101041533,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.009246232395526,0.0108542728121392,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0104522627079859,0.0104522627079859,0.0112562829162925,0.0104522627079859,0.0100502526038326,0.0132663334370591,0.0108542728121392,0.0124623132287525,0.0124623132287525,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0100502526038326,0.0108542728121392,0.0108542728121392,0.0104522627079859,0.0108542728121392,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0096482424996793,0.0116582930204459,0.0088442222913727,0.0120603031245992,0.0120603031245992,0.0100502526038326,0.0112562829162925,0.0120603031245992,0.0100502526038326,0.0108542728121392,0.0120603031245992,0.009246232395526,0.0112562829162925,0.0116582930204459,0.0096482424996793,0.0120603031245992,0.0136683435412124,0.0096482424996793,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0100502526038326,0.0116582930204459,0.0116582930204459,0.0116582930204459,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0100502526038326,0.0100502526038326,0.0108542728121392,0.0104522627079859,0.0148743738536723,0.0112562829162925,0.0104522627079859,0.0104522627079859,0.0120603031245992,0.0096482424996793"
{'Trace 1.csv'},395-596,"0.0108542728121392,0.0120603031245992,0.0140703536453657,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0112562829162925,0.0096482424996793,0.0136683435412124,0.0104522627079859,0.0112562829162925,0.014472363749519,0.0108542728121392,0.0104522627079859,0.0124623132287525,0.0112562829162925,0.0104522627079859,0.014472363749519,0.0100502526038326,0.0112562829162925,0.0128643233329058,0.0104522627079859,0.0104522627079859,0.0132663334370591,0.0104522627079859,0.0100502526038326,0.0128643233329058,0.0112562829162925,0.0100502526038326,0.0128643233329058,0.0108542728121392,0.0108542728121392,0.0128643233329058,0.0112562829162925,0.0116582930204459,0.0176884445827454,0.0108542728121392,0.0104522627079859,0.0128643233329058,0.0120603031245992,0.0104522627079859,0.0112562829162925,0.0136683435412124,0.0120603031245992,0.0112562829162925,0.0116582930204459,0.0132663334370591,0.0112562829162925,0.0116582930204459,0.009246232395526,0.0100502526038326,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0124623132287525,0.0108542728121392,0.0136683435412124,0.0108542728121392,0.0096482424996793,0.0064321616664528,0.0120603031245992,0.0104522627079859,0.0112562829162925,0.0136683435412124,0.0112562829162925,0.0120603031245992,0.0120603031245992,0.0116582930204459,0.0116582930204459,0.0136683435412124,0.0120603031245992,0.0104522627079859,0.0136683435412124,0.0112562829162925,0.0108542728121392,0.0136683435412124,0.0128643233329058,0.0104522627079859,0.0128643233329058,0.0120603031245992,0.0104522627079859,0.0136683435412124,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0116582930204459,0.0140703536453657,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0104522627079859,0.0116582930204459,0.0108542728121392,0.0108542728121392,0.0100502526038326,0.0112562829162925,0.0108542728121392,0.0088442222913727,0.0112562829162925,0.0100502526038326,0.009246232395526,0.0104522627079859,0.0100502526038326,0.0104522627079859,0.0104522627079859,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.009246232395526,0.0156783940619789,0.0100502526038326,0.0104522627079859,0.0088442222913727,0.0100502526038326,0.0112562829162925,0.0104522627079859,0.009246232395526,0.009246232395526,0.0152763839578256,0.0096482424996793,0.0084422121872194,0.0084422121872194,0.009246232395526,0.0088442222913727,0.0084422121872194,0.0084422121872194,0.0100502526038326,0.0096482424996793,0.0088442222913727,0.0088442222913727,0.0096482424996793,0.0084422121872194,0.0096482424996793,0.009246232395526,0.0088442222913727,0.009246232395526,0.009246232395526,0.0100502526038326,0.009246232395526,0.0104522627079859,0.0100502526038326,0.0096482424996793,0.009246232395526,0.0088442222913727,0.0104522627079859,0.0096482424996793,0.0088442222913727,0.0096482424996793,0.0088442222913727,0.0112562829162925,0.0064321616664528,0.0088442222913727,0.009246232395526,0.0124623132287525,0.0088442222913727,0.0100502526038326,0.009246232395526,0.009246232395526,0.0084422121872194,0.0084422121872194,0.0088442222913727,0.0088442222913727,0.0088442222913727,0.0100502526038326,0.0100502526038326,0.0080402020830661,0.0088442222913727,0.0084422121872194,0.0096482424996793,0.0088442222913727,0.0096482424996793,0.009246232395526,0.0084422121872194,0.0100502526038326,0.0100502526038326,0.0096482424996793,0.0100502526038326,0.0096482424996793,0.0088442222913727,0.009246232395526,0.0100502526038326,0.0140703536453657,0.0108542728121392,0.0124623132287525,0.0120603031245992,0.0112562829162925,0.0124623132287525,0.0132663334370591,0.0108542728121392,0.0116582930204459,0.0140703536453657,0.0120603031245992,0.0128643233329058,0.0124623132287525,0.0104522627079859,0.0104522627079859,0.0132663334370591,0.0104522627079859,0.0120603031245992,0.0124623132287525,0.0108542728121392"
{'Trace 1.csv'},649-839,"0.0120603031245992,0.0124623132287525,0.0100502526038326,0.0112562829162925,0.0132663334370591,0.0104522627079859,0.0124623132287525,0.0124623132287525,0.0104522627079859,0.0112562829162925,0.0128643233329058,0.0156783940619789,0.0120603031245992,0.014472363749519,0.0108542728121392,0.0136683435412124,0.0136683435412124,0.0104522627079859,0.0124623132287525,0.0136683435412124,0.0104522627079859,0.0120603031245992,0.0120603031245992,0.0112562829162925,0.0108542728121392,0.014472363749519,0.0124623132287525,0.0096482424996793,0.0140703536453657,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0124623132287525,0.0116582930204459,0.0128643233329058,0.0120603031245992,0.0104522627079859,0.0136683435412124,0.0116582930204459,0.0112562829162925,0.0136683435412124,0.0120603031245992,0.0096482424996793,0.0128643233329058,0.0112562829162925,0.0100502526038326,0.014472363749519,0.0120603031245992,0.0096482424996793,0.0132663334370591,0.0128643233329058,0.0104522627079859,0.0124623132287525,0.014472363749519,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0120603031245992,0.0104522627079859,0.0120603031245992,0.0136683435412124,0.0108542728121392,0.0112562829162925,0.0124623132287525,0.0108542728121392,0.0112562829162925,0.0148743738536723,0.0112562829162925,0.0124623132287525,0.0124623132287525,0.0104522627079859,0.0116582930204459,0.0124623132287525,0.0104522627079859,0.0128643233329058,0.0124623132287525,0.0108542728121392,0.0116582930204459,0.0132663334370591,0.0112562829162925,0.0108542728121392,0.0201005052076653,0.0104522627079859,0.0116582930204459,0.0180904546868987,0.0112562829162925,0.0128643233329058,0.0128643233329058,0.0100502526038326,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0128643233329058,0.0116582930204459,0.0100502526038326,0.0116582930204459,0.0108542728121392,0.0100502526038326,0.0128643233329058,0.0112562829162925,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0104522627079859,0.0104522627079859,0.0116582930204459,0.0096482424996793,0.0100502526038326,0.0104522627079859,0.0100502526038326,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0112562829162925,0.0108542728121392,0.0112562829162925,0.0112562829162925,0.0100502526038326,0.0108542728121392,0.0104522627079859,0.0108542728121392,0.0116582930204459,0.0108542728121392,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0108542728121392,0.0104522627079859,0.0112562829162925,0.0120603031245992,0.0096482424996793,0.0112562829162925,0.0124623132287525,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0132663334370591,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0120603031245992"
{'Trace 10.csv'},70-221,"0.0116582930204459,0.0104522627079859,0.0112562829162925,0.0128643233329058,0.0112562829162925,0.0168844243744388,0.0132663334370591,0.0100502526038326,0.0104522627079859,0.0132663334370591,0.0108542728121392,0.0108542728121392,0.0140703536453657,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0120603031245992,0.0096482424996793,0.0116582930204459,0.0104522627079859,0.0096482424996793,0.0132663334370591,0.0112562829162925,0.0116582930204459,0.0120603031245992,0.0132663334370591,0.009246232395526,0.0100502526038326,0.0112562829162925,0.0108542728121392,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0104522627079859,0.0120603031245992,0.0088442222913727,0.0120603031245992,0.0128643233329058,0.0096482424996793,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0108542728121392,0.0124623132287525,0.0120603031245992,0.0124623132287525,0.0128643233329058,0.0100502526038326,0.0112562829162925,0.0152763839578256,0.0104522627079859,0.0112562829162925,0.0124623132287525,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0096482424996793,0.0116582930204459,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0112562829162925,0.0096482424996793,0.0100502526038326,0.0108542728121392,0.0104522627079859,0.0104522627079859,0.0124623132287525,0.0096482424996793,0.0084422121872194,0.0104522627079859,0.0100502526038326,0.0108542728121392,0.0100502526038326,0.0120603031245992,0.0104522627079859,0.0116582930204459,0.0096482424996793,0.0104522627079859,0.0112562829162925,0.0100502526038326,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0116582930204459,0.0124623132287525,0.0096482424996793,0.0108542728121392,0.0104522627079859,0.0100502526038326,0.0096482424996793,0.0104522627079859,0.0100502526038326,0.0100502526038326,0.0112562829162925,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.0096482424996793,0.0100502526038326,0.0104522627079859,0.0108542728121392,0.0116582930204459,0.0116582930204459,0.0112562829162925,0.0104522627079859,0.0112562829162925,0.0120603031245992,0.0096482424996793,0.0116582930204459,0.0116582930204459,0.0096482424996793,0.0104522627079859,0.0104522627079859,0.0108542728121392,0.0120603031245992,0.0108542728121392,0.0096482424996793,0.0104522627079859,0.0116582930204459,0.0088442222913727,0.0108542728121392,0.0108542728121392,0.0104522627079859,0.0104522627079859,0.0104522627079859,0.0112562829162925,0.0112562829162925,0.0116582930204459,0.009246232395526,0.0100502526038326,0.0108542728121392,0.0100502526038326,0.0108542728121392,0.0176884445827454,0.0104522627079859,0.0104522627079859,0.0096482424996793,0.0104522627079859,0.0104522627079859,0.0120603031245992,0.0100502526038326,0.0112562829162925,0.0116582930204459,0.0096482424996793,0.0104522627079859,0.0108542728121392,0.0028140707290731,0.0100502526038326"
{'Trace 10.csv'},315-501,"0.0104522627079859,0.0100502526038326,0.0124623132287525,0.0104522627079859,0.0108542728121392,0.0132663334370591,0.0108542728121392,0.0112562829162925,0.0140703536453657,0.0108542728121392,0.0112562829162925,0.0120603031245992,0.0100502526038326,0.0108542728121392,0.0140703536453657,0.0124623132287525,0.0108542728121392,0.0132663334370591,0.0116582930204459,0.0104522627079859,0.014472363749519,0.0128643233329058,0.0100502526038326,0.0132663334370591,0.0104522627079859,0.0104522627079859,0.0120603031245992,0.0100502526038326,0.0104522627079859,0.0108542728121392,0.0112562829162925,0.0100502526038326,0.0120603031245992,0.0116582930204459,0.0104522627079859,0.0120603031245992,0.0116582930204459,0.0008040202083066,0.0112562829162925,0.0120603031245992,0.0100502526038326,0.0108542728121392,0.0124623132287525,0.0100502526038326,0.0116582930204459,0.0124623132287525,0.0096482424996793,0.0112562829162925,0.0148743738536723,0.0108542728121392,0.0104522627079859,0.0120603031245992,0.0104522627079859,0.0108542728121392,0.0116582930204459,0.0104522627079859,0.0116582930204459,0.0116582930204459,0.0096482424996793,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0112562829162925,0.0116582930204459,0.0116582930204459,0.0100502526038326,0.0124623132287525,0.0112562829162925,0.0108542728121392,0.0124623132287525,0.0112562829162925,0.0100502526038326,0.0128643233329058,0.0104522627079859,0.0084422121872194,0.0124623132287525,0.0108542728121392,0.0120603031245992,0.0128643233329058,0.0112562829162925,0.0096482424996793,0.0132663334370591,0.0128643233329058,0.0104522627079859,0.0136683435412124,0.0108542728121392,0.0096482424996793,0.014472363749519,0.0100502526038326,0.0108542728121392,0.0128643233329058,0.0100502526038326,0.009246232395526,0.0116582930204459,0.0104522627079859,0.0104522627079859,0.0112562829162925,0.0088442222913727,0.0104522627079859,0.0108542728121392,0.0140703536453657,0.0112562829162925,0.0132663334370591,0.0124623132287525,0.0108542728121392,0.0112562829162925,0.0104522627079859,0.0084422121872194,0.0112562829162925,0.0084422121872194,0.0088442222913727,0.0108542728121392,0.0116582930204459,0.009246232395526,0.0100502526038326,0.0112562829162925,0.0096482424996793,0.0104522627079859,0.0108542728121392,0.0088442222913727,0.0104522627079859,0.0096482424996793,0.0108542728121392,0.0104522627079859,0.0108542728121392,0.0096482424996793,0.0108542728121392,0.0104522627079859,0.009246232395526,0.0088442222913727,0.0112562829162925,0.0096482424996793,0.0108542728121392,0.0108542728121392,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0112562829162925,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0100502526038326,0.0104522627079859,0.0096482424996793,0.0108542728121392,0.0136683435412124,0.009246232395526,0.0096482424996793,0.0112562829162925,0.0112562829162925,0.0096482424996793,0.0108542728121392,0.0112562829162925,0.0088442222913727,0.0116582930204459,0.0104522627079859,0.009246232395526,0.0116582930204459,0.009246232395526,0.0104522627079859,0.0108542728121392,0.0100502526038326,0.0108542728121392,0.0108542728121392,0.0100502526038326,0.0096482424996793,0.0112562829162925,0.0096482424996793,0.009246232395526,0.0116582930204459,0.0112562829162925,0.0100502526038326,0.0112562829162925,0.0116582930204459,0.0108542728121392,0.0116582930204459,0.0100502526038326,0.0104522627079859,0.0120603031245992,0.0108542728121392,0.0104522627079859,0.0120603031245992,0.0112562829162925,0.0088442222913727,0.0112562829162925,0.0104522627079859,0.0108542728121392"
