Model: ,Oscilloscope MSO-X 2012A
Serial Number:,MY54020352
Address: ,USBInstrument4
Date: ,2025-05-20 11:50:43

Analog Sample Count:,914,

Setup Text Information:,
ANALOG,,,TRIGGER,,,HORIZONTAL,,,ACQUISITION,,,MEASUREMENTS,,,,,,,,,,,,
Ch 1,,,,,,,,,,,,Maximum(2),,,Maximum(1),,,Period(1),,,Frequency(1),,,
Scale,10 mV/,,Sweep Mode,Auto,,Mode,ROLL,,Mode,NORM,,Cur,No signal,,Cur,0.0322,,Cur,0.014,,Cur,71,,
Pos,0 V,,Coup,DC,,Ref,CENT,,Realtime,On,,,,,,,,,,,,,,
Coup,DC,,Noise Rej,Off,,Main Scale,500 ms/,,Vectors,On,,,,,,,,,,,,,,
BW,Off,,HF Rej,Off,,Main Delay,-2.5 s,,Persistence,Off,,,,,,,,,,,,,,
Inv,Off,,Holdoff,40.0 ns,,,,,,,,,,,,,,,,,,,,
Imp,1M Ohm,,Mode,NONE,,,,,,,,,,,,,,,,,,,,
Probe,1 : 1,,Source,Ch 1,,,,,,,,,,,,,,,,,,,,
Skew,0 s,,Slope,POS,,,,,,,,,,,,,,,,,,,,
,,,Level,60 mV,,,,,,,,,,,,,,,,,,,,

Analog Channels,,,,
Sample Number,Time (s),1 (VOLT),,
1,-5,0.0120603031245992,,
2,-4.99453125,0.0116582930204459,,
3,-4.9890625,0.0140703536453657,,
4,-4.98359375,0.0124623132287525,,
5,-4.978125,0.0120603031245992,,
6,-4.97265625,0.0132663334370591,,
7,-4.9671875,0.0124623132287525,,
8,-4.96171875,0.0120603031245992,,
9,-4.95625,0.0128643233329058,,
10,-4.95078125,0.0120603031245992,,
11,-4.9453125,0.0124623132287525,,
12,-4.93984375,0.0120603031245992,,
13,-4.934375,0.0120603031245992,,
14,-4.92890625,0.0128643233329058,,
15,-4.9234375,0.0132663334370591,,
16,-4.91796875,0.0116582930204459,,
17,-4.9125,0.0132663334370591,,
18,-4.90703125,0.0136683435412124,,
19,-4.9015625,0.0120603031245992,,
20,-4.89609375,0.0124623132287525,,
21,-4.890625,0.0124623132287525,,
22,-4.88515625,0.0112562829162925,,
23,-4.8796875,0.0120603031245992,,
24,-4.87421875,0.0120603031245992,,
25,-4.86875,0.0124623132287525,,
26,-4.86328125,0.0124623132287525,,
27,-4.8578125,0.0124623132287525,,
28,-4.85234375,0.0128643233329058,,
29,-4.846875,0.0116582930204459,,
30,-4.84140625,0.0116582930204459,,
31,-4.8359375,0.0116582930204459,,
32,-4.83046875,0.0116582930204459,,
33,-4.825,0.0124623132287525,,
34,-4.81953125,0.0124623132287525,,
35,-4.8140625,0.0124623132287525,,
36,-4.80859375,0.0116582930204459,,
37,-4.803125,0.0124623132287525,,
38,-4.79765625,0.0140703536453657,,
39,-4.7921875,0.0124623132287525,,
40,-4.78671875,0.0128643233329058,,
41,-4.78125,0.0128643233329058,,
42,-4.77578125,0.0132663334370591,,
43,-4.7703125,0.0112562829162925,,
44,-4.76484375,0.0124623132287525,,
45,-4.759375,0.0128643233329058,,
46,-4.75390625,0.0128643233329058,,
47,-4.7484375,0.0120603031245992,,
48,-4.74296875,0.0136683435412124,,
49,-4.7375,0.0120603031245992,,
50,-4.73203125,0.0120603031245992,,
51,-4.7265625,0.0120603031245992,,
52,-4.72109375,0.0124623132287525,,
53,-4.715625,0.0116582930204459,,
54,-4.71015625,0.0120603031245992,,
55,-4.7046875,0.0148743738536723,,
56,-4.69921875,0.0128643233329058,,
57,-4.69375,0.0120603031245992,,
58,-4.68828125,0.0124623132287525,,
59,-4.6828125,0.0132663334370591,,
60,-4.67734375,0.0124623132287525,,
61,-4.671875,0.0120603031245992,,
62,-4.66640625,0.0132663334370591,,
63,-4.6609375,0.0120603031245992,,
64,-4.65546875,0.0132663334370591,,
65,-4.65,0.0148743738536723,,
66,-4.64453125,0.0128643233329058,,
67,-4.6390625,0.0116582930204459,,
68,-4.63359375,0.0112562829162925,,
69,-4.628125,0.014472363749519,,
70,-4.62265625,0.0136683435412124,,
71,-4.6171875,0.0120603031245992,,
72,-4.61171875,0.0128643233329058,,
73,-4.60625,0.0136683435412124,,
74,-4.60078125,0.0116582930204459,,
75,-4.5953125,0.0124623132287525,,
76,-4.58984375,0.0120603031245992,,
77,-4.584375,0.0136683435412124,,
78,-4.57890625,0.0132663334370591,,
79,-4.5734375,0.0112562829162925,,
80,-4.56796875,0.0124623132287525,,
81,-4.5625,0.0120603031245992,,
82,-4.55703125,0.0112562829162925,,
83,-4.5515625,0.0132663334370591,,
84,-4.54609375,0.0140703536453657,,
85,-4.540625,0.0120603031245992,,
86,-4.53515625,0.014472363749519,,
87,-4.5296875,0.0116582930204459,,
88,-4.52421875,0.0128643233329058,,
89,-4.51875,0.0120603031245992,,
90,-4.51328125,0.0112562829162925,,
91,-4.5078125,0.0136683435412124,,
92,-4.50234375,0.0136683435412124,,
93,-4.496875,0.0124623132287525,,
94,-4.49140625,0.0124623132287525,,
95,-4.4859375,0.0128643233329058,,
96,-4.48046875,0.0124623132287525,,
97,-4.475,0.0124623132287525,,
98,-4.46953125,0.0124623132287525,,
99,-4.4640625,0.0120603031245992,,
100,-4.45859375,0.0120603031245992,,
101,-4.453125,0.0116582930204459,,
102,-4.44765625,0.0108542728121392,,
